SampleID,Auto PIT 10 05 1,Auto PIT 10 05 2,Auto PIT 10 05 3,Auto PIT 10 05 4,Auto PIT 10 05 5
train19340,0.70438,-0.67193,-0.37661,0.34615,1.5391
train19341,-2.2982,-1.4182,0.99787,-1.9871,0.804
train19342,-0.42641,-0.34966,0.18596,-0.69393,0.18264
train19343,-1.8067,-2.6074,1.0741,-0.58692,-0.21365
train19344,-0.084874,0.54347,1.3985,2.758,-0.14396
train19345,1.2127,-0.73683,-2.6358,-2.4929,0.27262
train19346,0.99803,-0.77289,-0.39624,0.94704,0.56442
train19347,-2.2648,0.59713,-4.0563,-2.057,0.10712
train19348,-1.3838,-1.4601,0.0090709,-1.1033,0.2517
train19349,1.3118,0.95165,2.252,0.22589,1.6399
train19350,0.1786,-0.15094,0.33712,0.1005,-0.055768
train19351,-0.96797,-0.38616,0.71071,-0.36549,0.32792
train19352,-2.1261,-2.991,1.4591,-0.98271,-0.65342
train19353,-2.9532,-2.7047,1.6461,-1.9933,0.60399
train19354,-1.7617,0.19845,0.87481,3.1684,0.14129
train19355,0.11357,1.2512,0.17891,0.25128,1.0701
train19356,0.87323,0.79179,-0.30222,-0.62041,-0.64859
train19357,0.060107,0.85232,2.1563,1.8089,0.4874
train19358,0.75281,1.6115,-0.47414,0.2221,0.19002
train19359,0.98971,1.0967,0.26646,0.5033,1.3882
train19360,0.25095,1.8735,0.17723,-0.10832,-1.7323
train19361,-0.27475,0.7902,-3.0672,-1.4666,-0.69587
train19362,-2.5601,0.32879,-3.0539,0.98693,-0.094434
train19363,-0.56818,-0.15494,-0.52176,0.75157,0.14639
train19364,0.078274,0.15569,-0.17826,0.027568,-0.052392
train19365,-0.084696,0.21551,-0.28299,0.32448,0.53907
train19366,0.020264,0.7214,2.2464,2.6391,-0.4149
train19367,0.7843,-0.20432,-0.4758,0.63225,-1.1059
train19368,-2.6368,0.51639,-2.2311,0.32505,-0.018228
train19369,0.77213,-0.12076,-2.2896,-2.0053,-0.52784
train19370,0.3532,0.019486,0.91926,2.2916,0.32825
train19371,0.37621,-0.14778,0.67701,0.47829,-0.14397
train19372,0.82316,0.81895,0.56656,-0.35948,-1.3973
train19373,1.3879,0.15059,-0.02454,-0.28816,-0.31094
train19374,-0.06362,0.13717,0.14858,0.36105,0.0070934
train19375,0.12137,-0.26332,-1.0049,0.52162,-0.61096
train19376,0.53603,1.2165,-1.439,-0.60429,0.41431
train19377,-2.3349,0.64563,-3.7048,-1.5753,0.32238
train19378,-0.14412,-0.04155,0.40745,-0.3074,0.38018
train19379,0.40107,0.086806,-0.4617,-0.2499,0.9397
train19380,1.1058,-0.10961,-1.8633,-1.8414,0.6559
train19381,0.10738,-0.31665,-0.29295,0.088227,0.5206
train19382,-1.1991,-0.57417,0.23389,-0.31908,0.18969
train19383,-2.8736,-3.7417,1.3395,-1.0037,-0.18196
train19384,0.0741,1.22,0.67418,-0.37552,-1.6158
train19385,-0.6569,-0.0035276,-0.29993,0.41781,-0.039283
train19386,-1.0863,-0.041432,-0.63725,-0.2625,0.21826
train19387,-1.8536,-2.4318,0.69503,-0.59901,-0.21154
train19388,0.41893,-0.060322,-1.4449,-1.026,0.015258
train19389,-1.0623,-0.30035,-0.31138,-0.18566,0.16644
train19390,-1.6573,-1.1818,-0.15436,0.2575,-0.15608
train19391,0.027873,0.14955,0.10267,0.12666,-0.41022
train19392,-0.66619,0.037236,-0.10616,0.093655,0.072686
train19393,0.1441,-0.28192,-0.090647,0.45401,0.46144
train19394,-0.27218,0.10374,0.10439,0.011606,-0.0787
train19395,-0.040516,0.79927,0.0379,-0.17919,-1.0782
train19396,0.87554,-0.53258,0.20739,1.3911,-1.1337
train19397,0.69964,-1.0032,0.40401,2.0146,-1.179
train19398,-0.37132,-0.20309,0.36939,0.33944,-0.080562
train19399,1.5815,0.028983,-2.2416,-2.6548,0.25186
train19400,-2.979,-2.4206,1.1153,-1.6723,0.70429
train19401,0.99199,-0.46546,-0.018127,0.26583,1.8236
train19402,0.66968,-0.45965,0.75746,0.29812,-0.11297
train19403,-0.56993,-0.0077918,-0.080465,-0.11259,0.14788
train19404,0.72252,0.75579,-0.47785,0.36996,-0.1433
train19405,-2.168,-2.8526,0.88143,-0.88294,-0.17274
train19406,0.23548,0.39923,0.76364,-0.27647,-0.50444
train19407,-0.33417,0.087961,0.17474,-0.1304,0.027505
train19408,0.64602,-0.23435,-0.43172,0.25846,0.75028
train19409,-0.73916,-0.20472,0.26191,-0.78528,0.38841
train19410,-2.2002,-2.7845,0.80422,-0.5876,-0.16493
train19411,0.56255,-0.21706,-0.41035,0.8015,-0.74765
train19412,-1.4841,-1.8777,0.96994,-0.74817,0.22704
train19413,-2.8845,-0.39868,0.11038,1.0353,0.64236
train19414,-0.028696,0.29533,0.4136,-0.3173,-0.52338
train19415,-2.2415,0.74266,-2.8548,0.08389,0.030581
train19416,-1.0098,-0.34163,-0.25282,-0.18425,-0.061787
train19417,1.5256,-0.34142,0.16494,-0.98458,0.12147
train19418,0.55784,-0.30382,-0.39379,-1.001,-0.070302
train19419,-0.63192,-1.7376,0.57819,-0.11817,0.20676
train19420,-2.5938,1.5549,-2.5987,2.2007,0.38146
train19421,3.003,-0.074413,1.5078,-0.98946,0.063222
train19422,-0.40263,0.25244,-0.050819,-0.25216,0.087944
train19423,0.67898,1.4644,0.96783,0.80279,0.72737
train19424,-1.1627,2.3288,-1.4768,1.3548,-0.41872
train19425,-3.3036,-2.6977,0.7037,-1.1953,0.36959
train19426,1.1754,-0.61286,-0.70589,1.1073,-0.84716
train19427,1.87,1.6271,-2.6719,-2.9292,0.6822
train19428,-0.51523,-0.60416,-0.045098,-0.007324,0.34286
train19429,-1.8739,0.22868,-2.3651,0.084192,-0.58345
train19430,-0.34736,0.13332,-0.4517,0.12151,-0.32659
train19431,-0.44408,0.46245,-0.99619,-0.20099,-0.80953
train19432,-0.14236,-0.12983,-0.14463,-0.0077256,0.093688
train19433,0.0458,-0.33951,-0.22537,0.10429,1.2436
train19434,-3.0149,1.4243,-3.7163,0.5009,-0.60792
train19435,-0.39016,-0.54605,1.2178,0.84726,0.7637
train19436,-0.23601,0.51868,2.0176,1.7829,-0.86839
train19437,-3.3146,-2.7477,1.6399,-1.8106,0.50786
train19438,2.0764,0.71986,2.9057,1.2237,-0.15233
train19439,-1.6008,-0.88271,0.27762,-0.26615,0.1185
train19440,-1.2632,-0.22146,1.6533,-1.095,0.81619
train19441,0.53242,-0.48006,-0.58028,0.54556,-0.53315
train19442,-2.2009,0.27195,-2.5735,-0.80393,0.087683
train19443,0.73509,2.1712,-0.0036935,-0.23536,0.37362
train19444,-2.107,-2.628,1.2607,-0.53437,0.12127
train19445,1.6635,1.8917,-0.045926,-0.85548,1.1193
train19446,-2.5301,0.59584,-4.4108,-1.7313,0.11778
train19447,-0.063103,-2.3038,1.7547,-0.73107,0.58638
train19448,1.0815,1.0888,-0.70804,0.53724,-0.16319
train19449,0.44994,-0.013686,0.061581,0.62057,-0.2008
train19450,-0.12118,0.036125,-0.023365,0.18508,0.25776
train19451,-0.03896,0.32342,0.12902,-0.33878,0.2191
train19452,-0.22624,0.47203,0.96124,-0.61677,0.96371
train19453,-1.8193,-2.4685,1.0772,-0.33804,-0.24241
train19454,0.2421,1.1499,0.83893,-0.96484,-1.1934
train19455,-1.3276,0.17728,-0.64624,0.34639,0.42685
train19456,-0.060389,0.07622,0.71247,0.41857,-0.33347
train19457,-3.0909,1.1265,-3.928,0.62352,0.32204
train19458,-0.40591,-0.010388,-0.045627,-0.26834,0.19488
train19459,-2.1529,0.031145,-2.7243,-0.42725,-0.13956
train19460,-0.02424,-0.046647,-0.092067,0.065176,0.0097243
train19461,0.060669,-1.3555,-0.58539,-0.45811,-0.24725
train19462,-0.84716,-0.050714,-1.9014,-0.45431,-0.77097
train19463,-0.62582,-0.40008,-0.68734,0.58715,-0.46855
train19464,0.72239,-0.37558,-0.17781,0.55121,1.5611
train19465,0.3815,-0.79418,-0.53613,-0.70488,0.47589
train19466,0.59574,-0.59559,-1.3132,-2.3256,0.51607
train19467,2.1509,1.1206,-2.0652,-1.1841,0.52842
train19468,0.86508,0.28783,0.59044,-1.1677,1.4321
train19469,-1.4149,-0.34893,1.6535,-1.0873,0.63617
train19470,1.0209,-0.36164,-0.10024,0.66394,1.2438
train19471,-2.8583,1.5884,-3.7747,0.4525,0.28064
train19472,0.29013,0.38093,-0.31869,-0.64622,-0.12386
train19473,0.40811,0.14365,0.31128,0.43846,0.3189
train19474,-0.13439,0.13338,0.18412,0.25335,0.1369
train19475,-1.8421,0.0093619,-1.2012,0.85469,0.26151
train19476,-0.69167,-0.010753,-0.083213,-0.10964,0.12156
train19477,-0.76158,-0.25054,-0.21471,-0.18256,-0.094165
train19478,1.0447,0.67207,0.47692,-0.3154,-0.0081798
train19479,-0.80306,-0.84284,0.27345,-0.091685,0.62678
train19480,0.026655,0.054098,-0.32386,0.11528,1.042
train19481,0.33764,0.60617,0.1684,0.1939,0.56539
train19482,-2.1559,0.27548,-2.5006,0.88152,0.025941
train19483,-0.69189,-0.010034,-0.8659,-0.79292,0.26998
train19484,0.72095,0.1291,-0.028235,0.67604,0.54584
train19485,1.2602,-0.48961,-0.69649,1.4233,-0.58842
train19486,0.69679,-0.62411,-0.23054,0.41024,1.6399
train19487,-0.3107,-0.08802,-0.017067,0.077387,-0.099592
train19488,-1.6454,0.80916,-1.6139,1.3773,0.20606
train19489,1.6301,-1.2319,-1.402,1.4184,-1.1775
train19490,0.74634,-0.75089,-0.35311,0.72319,-0.65474
train19491,-3.2318,0.99904,-4.1966,0.75263,-0.020498
train19492,-0.81814,-0.0025072,-0.30403,0.41662,0.085426
train19493,0.22742,1.6979,0.29621,-0.57298,-2.275
train19494,0.16241,-0.021909,-0.21488,0.23788,-0.069278
train19495,-1.7478,-2.0646,1.0538,-1.2253,-0.18827
train19496,-2.9909,0.053904,1.5114,-1.8726,1.3891
train19497,-2.6002,0.016991,1.0944,-1.8845,1.3001
train19498,-1.9719,1.1255,-2.8472,-0.47206,-1.1238
train19499,-0.39436,0.096918,-0.073382,0.097352,0.13142
train19500,-2.4421,-3.9633,1.3711,-0.84388,-0.36276
train19501,-1.5412,-0.90193,-0.15205,-1.0295,0.48175
train19502,0.3698,0.38867,-0.31756,0.12981,-0.0012146
train19503,-1.8528,0.11844,-3.739,-1.6374,-0.37717
train19504,-0.75376,-0.040702,0.54955,1.2872,0.29
train19505,-0.22711,-0.18483,-0.19709,-0.76631,0.056412
train19506,2.6576,0.16652,0.3146,0.2188,-0.3024
train19507,-2.1697,0.067277,-3.6365,-0.64837,-0.1749
train19508,-1.7125,0.21847,-3.1339,-1.5917,-0.32441
train19509,-3.0994,0.77759,-4.4426,0.14188,-0.052181
train19510,0.1868,0.1481,-1.105,0.034832,0.00077337
train19511,-3.0655,-0.19799,1.4909,-2.0311,1.6368
train19512,-0.78758,0.1089,-0.47426,-0.41177,0.050395
train19513,0.80927,0.098415,0.25315,0.1382,0.22505
train19514,-0.27272,0.41631,0.34054,-0.13131,-1.175
train19515,0.24849,-0.18204,0.70564,0.34523,-0.18779
train19516,0.17914,1.2693,0.65497,-0.49779,1.4686
train19517,0.29332,0.54779,0.54935,0.20921,-0.88406
train19518,-2.5579,1.3406,-3.021,1.0161,-0.49778
train19519,-2.3803,-3.4994,1.2594,-1.2542,-0.18576
train19520,0.01193,-2.0385,0.45575,-0.19684,-0.68563
train19521,0.76366,1.193,-0.033113,-0.17644,1.219
train19522,-3.1517,1.1895,-3.4369,0.96526,-0.40819
train19523,0.89243,0.85053,-2.9421,-1.6435,0.36727
train19524,-1.576,-0.30011,-0.59247,-0.097326,0.14108
train19525,-0.45629,0.20457,1.5643,-0.68958,0.61639
train19526,0.44034,-0.068996,0.8253,2.4935,-0.70765
train19527,-0.51568,-0.67368,0.24186,-0.1637,-0.45539
train19528,-0.096432,0.70424,0.26166,1.7528,0.69683
train19529,-1.9457,1.0926,-1.7038,2.0123,0.34328
train19530,-0.46538,0.89316,-2.0496,-0.89978,-0.17543
train19531,0.48847,-0.34915,0.52301,0.2066,-0.075181
train19532,0.35836,0.05058,0.12667,0.60653,0.38071
train19533,0.083541,-0.4605,-0.2081,0.35067,1.3367
train19534,-0.74091,3.483,1.01,-1.4366,1.9367
train19535,-1.3493,0.62391,-2.8464,-1.1704,-0.21599
train19536,-0.29487,0.95374,1.0119,0.96968,-0.015091
train19537,0.039368,-1.616,-0.82371,-0.01555,-0.62251
train19538,-1.9389,0.42071,-1.2178,-0.094454,0.54032
train19539,-0.22096,0.41746,-0.15383,0.048508,-0.42514
train19540,-3.1363,0.88526,-4.5144,-0.75689,0.099622
train19541,-0.99921,0.92033,-0.43702,0.57981,0.2673
train19542,-0.13635,0.68863,0.598,1.3722,0.84253
train19543,1.2125,-0.60495,-0.58213,1.238,-0.80299
train19544,-1.2134,0.11519,-0.45643,-0.11894,0.2577
train19545,0.83398,0.0061108,-0.71464,0.79346,-0.17242
train19546,0.43352,0.5288,-0.065999,0.17062,0.17461
train19547,-0.27005,1.3217,1.3341,2.4538,-0.067862
train19548,-2.3343,-3.8817,1.4303,-0.66349,-0.38237
train19549,-1.6996,1.4372,-2.0334,2.3048,0.11274
train19550,-2.8971,0.67315,1.4377,-1.9932,1.7209
train19551,1.7004,-0.051488,-1.1703,-1.7902,1.22
train19552,-1.3207,-0.40377,-0.32265,-0.18373,0.12182
train19553,-2.8935,1.2887,-3.8538,0.33724,-0.2422
train19554,0.9556,3.2041,-0.40335,-1.4733,0.96279
train19555,0.018613,-0.25105,-0.18555,0.45832,0.61125
train19556,-0.75144,0.33119,-0.39886,0.20706,-0.18635
train19557,0.88721,0.99545,0.35271,-0.3659,-2.1452
train19558,0.71317,2.8624,1.2136,-0.73094,1.4668
train19559,-1.5656,0.7686,-0.40217,1.967,-0.016474
train19560,0.28126,0.69426,-0.23965,0.004886,-0.088434
train19561,-0.10229,0.2295,-0.080898,-0.070962,0.025304
train19562,0.33558,-0.24656,-0.40271,0.43809,0.72366
train19563,-1.9454,-2.6659,1.2732,-1.1529,0.10724
train19564,1.6189,0.073285,-0.162,-1.2756,-0.45475
train19565,-1.4211,0.023826,0.34506,-0.52668,0.82697
train19566,0.43167,0.80485,-2.7454,-1.5819,0.31821
train19567,-2.6822,0.97182,-2.0891,1.4871,0.28077
train19568,0.19313,1.0494,0.04735,-0.052057,1.0113
train19569,0.059852,1.0975,0.20038,1.6616,0.49005
train19570,-0.036827,0.92318,0.12595,-0.3079,-1.8467
train19571,0.29451,-0.041002,-0.49253,0.55766,0.65172
train19572,-0.09075,0.66854,0.37556,1.3932,0.29122
train19573,-1.3376,-2.5661,0.69075,-0.54375,0.096535
train19574,-0.19378,0.1536,-0.12872,-0.090159,-0.039425
train19575,0.5636,-0.32152,0.52099,0.29546,0.47926
train19576,-1.5275,0.075661,-1.9497,1.004,-0.29861
train19577,0.92117,-0.28175,-0.5169,-0.71081,1.1723
train19578,-1.8122,-2.7753,1.1657,-1.4758,0.33574
train19579,-0.79219,0.36295,0.25889,-0.38216,0.10131
train19580,-0.022706,0.70696,0.13398,-0.2934,-1.1288
train19581,-3.1974,-3.0535,1.4971,-1.12,0.34206
train19582,-1.7627,0.82925,-2.4078,0.90521,0.77348
train19583,-1.848,-1.9858,0.40965,-0.73224,0.032574
train19584,0.39056,0.48778,-0.34977,0.19999,-0.069413
train19585,-0.40702,-0.18111,-0.063223,0.060426,-0.070902
train19586,-0.73461,-0.4559,0.15877,-0.077131,0.26139
train19587,0.19436,0.67988,-0.87619,-0.71526,-0.2597
train19588,0.86254,-0.05466,0.003651,0.52145,0.98656
train19589,0.052098,-3.1408,-0.36097,0.54181,-1.4091
train19590,1.4245,-0.64468,-1.2072,0.1043,-0.5648
train19591,-1.2511,0.5155,-2.7424,-1.1413,0.58568
train19592,-0.079526,0.42098,-0.4242,1.9665,-0.49281
train19593,-2.1778,0.3936,-1.6946,0.10877,0.23918
train19594,0.017583,-0.031751,-0.13629,0.21021,0.35645
train19595,0.86498,3.3838,0.65211,-1.6407,0.67354
train19596,1.7924,2.8281,0.027012,-0.33489,0.8421
train19597,1.5477,-0.50045,-0.53231,-0.12266,-0.34856
train19598,1.7818,0.091745,-0.91905,1.3747,-0.65432
train19599,0.50873,-0.77042,-0.50457,0.54435,0.98673
train19600,-1.7442,-0.69306,0.82224,-1.0385,1.0761
train19601,-0.01905,-0.14136,0.37252,0.95121,-0.23436
train19602,1.2974,-0.81545,-1.2948,1.484,-0.80589
train19603,-2.7751,-4.0742,1.53,-0.91436,-0.25612
train19604,-1.5329,0.43839,0.86722,3.0337,-0.41635
train19605,-0.5507,-1.6535,-0.1883,-1.5207,-0.35878
train19606,-0.73186,-0.026148,0.19619,-0.68847,0.72402
train19607,0.0065696,0.01396,0.1314,0.045573,-0.0071214
train19608,-0.36964,-0.13416,0.57697,0.75628,-0.063027
train19609,-0.783,0.75599,-1.1613,0.21113,0.1273
train19610,-3.0656,-3.065,1.7913,-1.6864,-0.12446
train19611,-2.7849,-0.73602,1.4944,-1.6272,1.4214
train19612,-0.58278,-1.3527,0.037945,0.012666,-0.52405
train19613,-0.76299,-0.073917,-0.051242,0.022156,0.057021
train19614,0.80926,-0.092737,-2.9882,-2.2311,0.15157
train19615,-1.7324,0.52166,-1.5812,0.59511,0.087075
train19616,-1.4308,0.26468,-0.71748,0.85589,0.20668
train19617,-0.69726,-0.43848,0.16288,-0.18237,0.16838
train19618,-0.6036,1.3836,-1.7896,1.6396,0.48571
train19619,-0.20992,0.33054,-0.23458,0.21046,0.74987
train19620,-2.4081,1.5642,-2.3894,2.2199,0.35465
train19621,-2.0567,-3.6573,1.2307,-0.49669,-0.18505
train19622,0.55572,1.9356,-1.0758,-0.099659,0.33687
train19623,-1.4863,0.33878,-1.8761,-0.56785,0.025293
train19624,0.35591,-0.16385,-0.049058,-0.14592,1.4086
train19625,-0.23394,0.24509,0.5501,-0.22243,0.070343
train19626,-0.030326,0.16591,0.050815,-0.048245,-0.21991
train19627,-0.15844,0.11378,-0.077711,0.20472,-0.024786
train19628,-0.071508,1.8027,-0.27104,-0.58152,-1.4838
train19629,-2.1895,1.5636,2.2791,-2.342,2.0655
train19630,-0.13408,-0.043485,-0.1271,0.018525,-0.095817
train19631,-1.0117,-0.30254,-1.1884,0.27404,-0.075836
train19632,0.63996,-0.426,0.35273,-0.14568,0.9845
train19633,-2.2439,0.39102,1.2459,-1.7563,0.92288
train19634,-1.4249,0.40018,-1.5895,1.0476,0.89711
train19635,-0.76781,-0.22362,0.014527,0.068787,0.16174
train19636,-2.5454,-3.6363,1.2425,-1.1691,0.5344
train19637,1.2463,0.067169,0.26833,-0.4943,-0.24757
train19638,1.9139,-0.62489,-1.2695,1.6327,-1.0444
train19639,-0.84413,-0.11112,-0.0084644,-0.66515,0.41473
train19640,0.72478,-0.49747,-0.64925,-0.00091541,-0.76278
train19641,1.4526,-1.311,-0.73855,1.7629,-1.3264
train19642,-0.13524,0.33079,0.050544,0.057415,0.014571
train19643,1.1768,-1.2314,-0.46715,0.39145,-0.86584
train19644,-1.2703,0.00093794,0.80092,-0.76786,0.094668
train19645,-2.6791,0.96611,-2.9188,1.0823,0.55742
train19646,-2.42,0.42516,-2.9095,-0.65137,-0.34755
train19647,-1.9965,-3.9064,1.4188,-0.79867,-0.29907
train19648,-0.97992,-0.64967,0.44794,-0.70019,0.646
train19649,-1.8348,-3.1917,0.90753,-0.87287,-0.3823
train19650,-0.6676,-0.20849,0.019025,0.062902,0.19061
train19651,-2.7995,-0.749,1.8872,-2.0966,1.2354
train19652,-0.80824,0.10652,-1.4148,-0.2618,-0.68001
train19653,-2.568,0.60448,-4.3933,-1.7144,0.12284
train19654,-2.4992,-0.56964,1.0807,-1.3099,1.147
train19655,-1.3424,-0.40886,-0.32725,-0.18597,0.11516
train19656,-1.3121,1.4377,-1.5778,-0.88636,0.6935
train19657,-0.66355,-0.024108,-0.17988,-0.10565,0.12679
train19658,0.051915,0.044126,2.5876,2.0438,0.21942
train19659,0.30981,-0.49428,-0.3516,0.71472,0.935
train19660,0.74457,-0.56437,-0.49554,0.51908,1.9005
train19661,-1.7372,0.50635,-4.4878,-1.946,0.094661
train19662,-1.3779,-0.33896,0.99554,-1.5569,0.80288
train19663,1.0504,0.60387,-0.01508,0.40219,-0.5709
train19664,-0.93845,2.3256,0.73789,-1.2716,1.3236
train19665,0.20239,0.468,1.4817,-0.68111,0.47371
train19666,-2.6011,0.61145,-4.4314,-1.7476,0.086775
train19667,-2.0318,1.3019,-1.9425,1.7921,0.0065374
train19668,-1.6577,0.072716,-3.4331,0.28727,0.086869
train19669,-0.018106,-0.28349,1.3839,0.94773,0.41482
train19670,0.095379,1.0286,1.1152,0.53483,-0.89099
train19671,-0.41501,1.2039,-2.3093,-1.0864,0.25489
train19672,1.6314,0.27042,-2.7466,-1.9604,1.0435
train19673,0.37297,0.45639,1.3172,1.2421,0.23447
train19674,-1.9897,-0.33857,0.97651,-1.5393,0.29341
train19675,-1.6681,0.30905,-3.6287,-2.6423,0.18303
train19676,-0.45206,-2.8164,2.1796,-1.0024,0.28516
train19677,0.73465,-0.78904,-1.0519,0.90385,-0.77613
train19678,0.56932,0.25252,-0.32503,-0.26826,0.87928
train19679,-2.6142,0.85061,-3.9851,-1.1186,0.14518
train19680,-0.49879,-0.22814,0.27154,-0.099202,0.0093208
train19681,-2.554,1.4723,-2.8754,1.6527,0.38399
train19682,0.982,3.1002,0.46839,0.40674,0.92936
train19683,-2.3722,1.0183,-3.1509,1.3096,0.43063
train19684,-3.3397,-2.9414,1.4284,-1.449,0.62625
train19685,0.39615,1.5713,0.27046,0.12778,1.3022
train19686,-0.76681,-0.025487,-0.42119,-0.12478,0.029825
train19687,0.051914,-0.43593,0.46172,2.0042,-0.58437
train19688,0.14822,-0.15406,-0.11936,0.30013,0.85202
train19689,1.8755,-0.10443,-1.6525,-2.4161,0.78792
train19690,0.023725,-0.391,-0.16819,0.35475,1.3727
train19691,-0.49419,-0.053935,-0.40223,-0.11715,-0.090675
train19692,2.2469,0.91606,-2.9766,-1.7473,0.97822
train19693,2.5372,0.14384,-3.0214,-1.7377,0.096454
train19694,-0.37786,-0.07698,0.00037353,0.10402,-0.024654
train19695,0.41902,0.67721,-0.40108,-0.094337,-0.075123
train19696,1.3064,0.50287,-0.86165,1.0045,-0.62835
train19697,-0.82827,3.1234,-2.6641,2.6026,0.72686
train19698,-0.46248,-0.28259,-0.19415,0.041193,-0.093778
train19699,-1.1006,-0.047046,-1.7942,-0.50699,-0.39139
train19700,0.27137,-0.47528,-0.20968,0.68636,0.37257
train19701,-2.6024,0.77745,-2.7416,0.57735,0.031272
train19702,-3.5863,-3.0343,1.5892,-1.5799,0.56029
train19703,-2.6663,-0.40226,1.1249,-1.9758,1.3151
train19704,0.012841,-0.70555,1.1154,-1.1677,-0.15944
train19705,-2.2864,0.17347,1.2114,-1.6531,1.0646
train19706,0.14662,0.12071,0.33074,-0.23555,0.068816
train19707,-0.18815,0.61879,-0.38193,0.15478,-0.052632
train19708,0.54183,-0.26314,0.12492,-0.54388,0.17584
train19709,0.10009,0.37627,-0.76913,0.93292,-0.82983
train19710,-0.07835,0.13748,-0.070855,0.038952,0.012193
train19711,0.055503,0.031511,0.19852,0.36679,-0.051672
train19712,1.0793,-0.351,-0.16925,0.66712,-0.46453
train19713,0.081177,-0.12051,-0.88853,-0.89474,0.22083
train19714,2.1383,-0.35339,-0.46758,-1.7752,0.19471
train19715,-3.0053,0.93058,-4.3002,-0.9669,0.20386
train19716,-1.1826,-0.16516,-1.6079,0.89273,-0.25957
train19717,-3.0263,1.5989,-3.3021,1.4113,0.32443
train19718,-3.1024,-2.5172,1.026,-1.399,0.42634
train19719,-0.27553,0.092513,-0.1238,0.086139,0.11682
train19720,1.6687,1.5101,0.8042,-1.4053,0.6666
train19721,-1.3927,-1.5301,0.15853,-0.37728,-0.17639
train19722,0.98853,2.309,-0.51159,0.23137,0.37047
train19723,-2.5657,-2.0355,0.55247,-1.0991,0.34102
train19724,-1.7406,0.51049,-1.0094,1.2244,0.59608
train19725,1.0006,-0.45346,0.17687,0.33599,1.4778
train19726,0.36146,0.12564,-0.359,0.18268,-0.095008
train19727,-2.0905,0.66392,-3.5841,-1.817,0.20084
train19728,-0.60845,0.40382,-1.0757,1.155,0.95984
train19729,-0.67346,-0.11277,0.13758,-0.23499,0.45245
train19730,-1.2587,-0.47988,0.74647,-0.96999,0.50519
train19731,-1.8529,-2.9299,1.2291,-0.34422,-0.23974
train19732,0.22892,-0.20237,0.31724,0.20911,-0.11278
train19733,-2.2568,-2.8719,1.0658,-0.79058,-0.11758
train19734,1.5394,0.41889,-3.5044,-1.5978,0.76906
train19735,-0.5172,-0.42276,0.14468,-0.57606,-0.58413
train19736,1.9166,0.73954,-0.84153,0.68397,0.0051827
train19737,-1.2123,-0.11551,0.82049,-2.1262,1.0458
train19738,-1.4847,0.22743,0.21102,-0.19826,0.61618
train19739,-2.2389,1.6125,-2.8588,0.56188,0.54277
train19740,-1.46,-0.016379,0.23279,-0.65445,0.74489
train19741,0.33304,-0.15129,0.19684,-0.41804,0.13881
train19742,-1.2148,1.8789,-1.2132,1.2274,-0.53309
train19743,-0.3574,-0.60562,0.23412,-0.33988,-0.12004
train19744,-2.3694,0.44864,-3.4585,-0.78529,0.00071001
train19745,0.48198,-1.1863,-0.59453,0.67902,0.034826
train19746,-2.2756,1.0886,-2.3166,1.0594,-0.2075
train19747,0.52101,-0.21687,0.50673,0.4302,0.46997
train19748,-0.1861,0.42281,0.57799,-0.58729,-1.4524
train19749,0.52328,-0.13612,2.0026,3.183,-0.85678
train19750,2.1646,1.6534,-1.2738,-1.4766,0.72274
train19751,-3.5281,-0.32344,1.5906,-2.1751,1.603
train19752,0.0039946,-0.16325,0.050276,0.20784,0.16668
train19753,0.12132,1.1454,0.063283,-0.057166,-0.99592
train19754,-0.031142,1.2714,0.60151,-0.43494,-1.9305
train19755,-3.4623,-0.44511,1.6286,-2.1807,1.5234
train19756,-2.9399,-3.7372,1.7008,-1.3143,-0.085641
train19757,0.24628,1.0397,1.6093,1.7733,-0.62522
train19758,1.2538,1.6446,1.8713,-0.42048,0.83446
train19759,2.0095,-0.51652,1.3111,0.75404,-0.78932
train19760,1.3966,-0.81163,-1.1547,-2.8961,0.40442
train19761,-2.0486,0.167,1.2698,-1.4631,0.7898
