SampleID,Auto PIT 20 10 1,Auto PIT 20 10 2,Auto PIT 20 10 3,Auto PIT 20 10 4,Auto PIT 20 10 5,Auto PIT 20 10 6,Auto PIT 20 10 7,Auto PIT 20 10 8,Auto PIT 20 10 9,Auto PIT 20 10 10
train21165,-2.6416,-1.6387,2.2547,-0.73561,-1.7953,3.0697,0.12449,1.6337,-0.64147,0.42607
train21166,-2.2302,-1.1507,2.4097,-0.75391,-1.9834,2.8647,0.19331,1.9071,-0.61423,0.15507
train21167,-2.6286,-1.7209,2.2531,-0.65674,-1.6844,3.1816,0.14315,1.8021,-0.76081,0.35061
train21168,-2.3599,-1.6319,2.3412,-0.53765,-2.1147,2.9943,0.13624,1.6752,-0.88289,0.49894
train21169,-2.5474,-1.5628,2.3753,-0.49833,-1.9435,3.0578,0.28063,1.717,-0.78329,0.44259
train21170,-2.3133,-1.5355,2.4994,-0.64467,-1.926,3.1701,0.10078,1.8628,-0.68271,0.41183
train21171,-2.5501,-0.94444,2.2898,-0.36547,-2.1101,3.0634,0.24197,1.908,-0.81621,0.64477
train21172,-2.6118,-2.1428,2.0447,-0.99383,-1.6644,3.1313,0.06544,1.8291,-0.74967,0.43582
train21173,-2.6071,-1.805,2.4627,-0.69302,-1.7182,3.1306,0.053066,1.8914,-0.85381,0.54673
train21174,-2.5691,-1.604,2.0735,-0.7396,-1.9936,2.8386,0.46495,1.8749,-0.71578,0.42993
train21175,-2.3501,-1.5765,2.531,-0.47024,-1.8767,3.2367,-0.0048111,2.0612,-1.0365,0.47874
train21176,-2.6814,-1.0746,2.5032,-0.29885,-2.1339,2.7089,0.026436,1.6324,-0.74061,0.61788
train21177,-2.4738,-1.8984,2.253,-0.80354,-1.9451,3.2159,0.62394,1.865,-0.97591,0.47992
train21178,-2.6494,-1.3976,2.4073,-0.48532,-1.9017,2.8473,0.22677,1.5059,-0.52928,0.32755
train21179,-2.8421,-1.4518,2.5571,-0.60814,-1.7933,2.4084,0.2299,1.5789,-0.63782,0.1134
train21180,-2.4185,-1.5015,2.0949,-0.6716,-1.884,3.1836,0.11302,1.4696,-0.29179,0.43792
train21181,-2.4704,-1.6281,2.2941,-0.60121,-1.9606,3.1779,0.29885,1.6443,-0.75298,0.47116
train21182,-2.7098,-1.4532,2.6336,-0.62924,-1.6771,3.0897,0.55243,2.011,-0.76996,0.52041
train21183,-2.3683,-0.98933,2.1504,-0.71522,-1.9737,2.7794,0.15101,1.9719,-0.63112,0.3285
train21184,-2.6425,-1.6329,2.6176,-0.40817,-1.9387,2.7948,-0.14807,1.4912,-0.78796,0.59964
train21185,-2.4964,-1.5737,2.33,-0.62452,-1.9842,3.1227,0.24029,1.865,-0.88212,0.55496
train21186,-2.6842,-1.5987,2.2968,-0.6759,-2.0139,2.5707,0.47749,1.6517,-0.72636,0.2858
train21187,-2.8847,-0.84414,2.3607,-0.16566,-1.9219,2.9084,-0.091678,1.5699,-0.44809,0.50886
train21188,-2.7769,-1.2307,2.2488,-0.48388,-2.0082,2.4589,0.40053,1.4659,-0.48986,0.22512
train21189,-2.5576,-1.6741,2.4483,-0.75826,-1.9253,3.0379,0.52403,1.4749,-0.77909,0.43351
train21190,-2.8308,-1.262,2.8676,-0.51559,-1.5377,3.1793,0.21813,1.9282,-0.59066,0.58533
train21191,-2.4569,-1.4472,2.4483,-0.070945,-2.0757,3.225,0.1415,1.7464,-0.85778,0.56803
train21192,-2.5301,-1.0462,2.3303,-0.17455,-2.0762,3.3789,0.40915,1.6649,-0.79169,0.4993
train21193,-2.7137,-1.2181,2.7494,-0.6849,-1.6357,3.0271,0.20675,1.9187,-0.43481,0.53171
train21194,-2.9349,-1.0344,2.838,-0.74678,-1.4766,3.0442,0.10268,1.7083,-0.71297,0.44583
train21195,-2.3966,-1.2476,2.5023,-0.13377,-2.1594,2.6869,0.046008,1.5973,-0.80201,0.26087
train21196,-2.4141,-1.2344,2.3566,-0.42171,-2.0827,3.2296,0.2828,1.8335,-0.81759,0.54985
train21197,-2.7433,-1.2807,2.7545,-0.70938,-1.5871,3.0329,0.24191,1.9908,-0.50427,0.54265
train21198,-2.4476,-1.3786,2.5085,-0.51804,-1.9086,3.1495,0.122,1.7665,-0.69602,0.41232
train21199,-2.512,-1.8747,2.2875,-0.73337,-1.743,3.1732,0.071711,1.9153,-0.85677,0.44939
train21200,-2.716,-1.0524,2.3747,-0.18952,-2.0631,2.9148,0.16133,1.4273,-0.67793,0.40813
train21201,-2.5666,-1.8916,2.537,-0.80181,-1.9569,2.8553,0.14353,1.552,-0.93877,0.64953
train21202,-2.626,-0.90579,2.5183,-0.11477,-2.103,2.9118,0.40241,1.7391,-0.69928,0.4655
train21203,-2.6179,-1.2702,2.4874,-0.35089,-1.974,3.0776,0.23399,1.6539,-0.70321,0.52646
train21204,-2.7446,-1.4934,2.6166,-0.48724,-1.7278,2.6485,0.1801,1.6227,-0.63089,0.20074
train21205,-2.6134,-1.6247,2.4672,-0.71427,-2.0776,2.6562,0.086898,1.5491,-0.88498,0.66018
train21206,-2.6314,-1.7209,2.3825,-0.82125,-1.9077,3.0175,0.4276,1.3638,-0.75576,0.47442
train21207,-2.7759,-1.2585,2.7722,-0.44822,-1.6293,3.294,0.24546,2.0067,-0.68769,0.65025
train21208,-2.3756,-1.9375,2.1998,-0.54404,-1.8889,2.9593,-0.061167,1.8088,-0.67455,0.31607
train21209,-2.4821,-1.6962,2.2996,-0.57993,-1.8664,3.2521,0.086824,1.986,-0.99766,0.5494
train21210,-2.3346,-1.2805,2.308,-0.5713,-2.0141,3.1333,0.24628,1.9597,-0.82232,0.41154
train21211,-2.6625,-1.3676,2.5304,-0.44866,-1.7961,3.1538,0.33539,1.8752,-0.83203,0.48996
train21212,-2.4529,-1.298,2.4948,-0.52391,-1.8777,3.1304,0.43468,2.254,-0.94022,0.59119
train21213,-2.8326,-1.5438,2.3894,-0.83183,-1.9195,2.7739,0.21859,1.5895,-0.80691,0.60421
train21214,-2.7682,-1.4632,2.3383,-0.73245,-1.7836,2.9248,0.16633,1.6958,-0.67186,0.47131
train21215,-2.5362,-1.7971,2.2718,-0.75064,-1.8456,3.1161,0.090637,1.8375,-0.76493,0.56599
train21216,-2.4606,-1.307,2.162,-0.52456,-1.9648,3.2763,0.093524,1.6044,-0.45401,0.55582
train21217,-2.5962,-1.5056,2.6186,-0.50951,-1.8689,2.6113,0.19718,1.6545,-0.77997,0.11894
train21218,-2.6555,-1.407,2.4419,-0.35325,-1.9092,3.1367,0.23137,1.6887,-0.70373,0.51423
train21219,-2.568,-1.1663,2.2166,-0.29463,-2.0327,3.1289,0.39444,1.7494,-0.67861,0.41896
train21220,-2.4783,-1.5784,2.2027,-0.58723,-1.8825,3.2659,-0.0078268,1.9552,-0.87041,0.53614
train21221,-2.6114,-1.9948,2.0897,-0.85511,-1.7902,2.9489,0.035458,1.698,-0.77255,0.33433
train21222,-2.7557,-1.5723,2.3509,-0.51189,-1.5699,3.407,0.1124,1.6428,-0.57911,0.27627
train21223,-2.5382,-1.478,2.318,-0.66792,-1.9954,2.6364,0.46878,1.8224,-0.55367,0.28389
train21224,-2.7867,-0.90801,2.5112,-0.19399,-2.0335,2.7902,0.20439,1.4881,-0.59125,0.46712
train21225,-2.5678,-1.4543,2.4109,-0.58676,-1.9582,2.9815,0.13519,1.7142,-0.72748,0.52506
train21226,-2.5453,-1.6557,2.4644,-0.77641,-2.0048,2.8526,0.098797,1.6249,-1.0243,0.54331
train21227,-2.3198,-1.3401,2.2828,-0.5886,-2.0232,2.8337,0.22054,1.8919,-0.61472,0.31887
train21228,-2.5659,-1.5791,2.5617,-0.62347,-1.8887,3.0577,0.34737,1.6054,-0.82829,0.47828
train21229,-2.3352,-1.6581,2.3492,-0.49211,-2.1652,3.1613,0.23573,1.6111,-1.0827,0.62533
train21230,-2.6108,-1.6809,2.4329,-0.69794,-1.6264,3.1249,0.011519,2.0561,-0.73796,0.48546
train21231,-2.6795,-1.2381,2.6686,-0.70822,-1.6776,2.9745,0.20861,1.9417,-0.45876,0.52062
train21232,-2.7258,-0.88972,2.4843,-0.059961,-2.0447,2.9279,0.22538,1.5164,-0.59717,0.42879
train21233,-2.5814,-1.4064,2.3764,-0.5678,-1.7842,3.1562,0.084394,1.7897,-0.67023,0.42098
train21234,-2.5517,-1.5299,2.3168,-0.56121,-2.0381,2.6131,0.48203,1.8573,-0.71702,0.31523
train21235,-2.7575,-1.532,2.3938,-0.66992,-1.7733,2.8329,0.10629,1.6675,-0.63578,0.382
train21236,-2.4094,-1.6628,2.3077,-0.63161,-2.0242,3.2229,0.43787,1.4925,-0.8094,0.49468
train21237,-2.6328,-1.0654,2.4336,-0.25341,-2.0736,3.0428,0.33807,1.6663,-0.6974,0.55228
train21238,-2.4449,-1.348,2.3457,-0.37918,-1.9778,3.0622,0.15539,1.6154,-0.72957,0.21637
train21239,-2.3168,-1.3846,1.994,-0.72469,-2.1845,2.7257,0.56556,1.8287,-0.75912,0.31639
train21240,-2.9314,-0.84107,2.2413,-0.086057,-1.9687,2.8826,0.22383,1.4985,-0.43811,0.45456
train21241,-2.5099,-1.4288,2.4184,-0.40594,-1.9512,3.1379,0.19139,1.8058,-0.85209,0.4563
train21242,-2.2795,-1.4981,2.512,-0.64592,-1.925,3.0149,0.17436,1.8565,-0.61006,0.26413
train21243,-2.6876,-1.7379,2.5107,-0.55011,-1.5038,3.2263,-0.12399,1.6646,-0.71716,0.29482
train21244,-2.4937,-1.4244,2.3748,-0.49363,-1.9879,3.143,0.1589,1.7898,-0.8562,0.53544
train21245,-2.6805,-1.3301,2.5564,-0.63863,-1.6998,2.9314,0.39077,2.0328,-1.0276,0.30777
train21246,-2.3128,-1.0624,2.0721,-0.76175,-2.0708,3.076,0.17484,1.939,-0.78155,0.51327
train21247,-2.7772,-0.84716,2.4326,-0.12715,-1.9998,2.9966,0.21621,1.6026,-0.59335,0.49656
train21248,-2.6532,-1.3815,2.3004,-0.65237,-1.9187,2.942,0.3544,1.7127,-0.66746,0.44446
train21249,-2.5947,-1.3813,2.3323,-0.64477,-1.8926,2.9913,0.22276,1.8175,-0.76303,0.46839
train21250,-2.6886,-1.5982,2.3178,-0.65491,-1.8784,2.9805,0.11609,1.3268,-0.51088,0.45271
train21251,-2.7041,-1.0476,2.3101,-0.65248,-1.8947,2.7509,0.40857,1.8188,-0.72542,0.28141
train21252,-2.5603,-1.5679,2.2487,-0.45941,-1.9963,3.1674,0.050156,1.53,-0.74705,0.57113
train21253,-2.4836,-2.1168,2.2496,-0.57555,-1.8767,3.1338,0.17753,1.8933,-0.92123,0.48495
train21254,-2.2002,-1.3562,2.5311,-0.57264,-2.0193,3.1864,0.099165,1.8748,-0.63234,0.42153
train21255,-2.681,-1.6964,2.4324,-0.71854,-1.8903,2.9328,0.57978,1.5276,-0.82968,0.37848
train21256,-2.6195,-1.5596,2.5707,-0.54869,-2.0715,2.6313,0.011081,1.5943,-0.86422,0.69792
train21257,-2.837,-0.99665,2.3065,-0.11802,-2.0111,2.9833,0.3362,1.64,-0.60054,0.53667
train21258,-2.3718,-1.1608,2.4603,-0.44438,-1.9712,3.2923,0.023331,1.9284,-0.9387,0.50375
train21259,-2.7054,-1.2524,2.6579,-0.64716,-1.6428,3.0739,0.23032,1.9298,-0.47825,0.56496
train21260,-2.5681,-1.5586,2.3662,-0.53755,-1.8515,3.4216,0.16853,1.7543,-0.86677,0.61917
train21261,-2.7766,-1.1848,2.6228,-0.64572,-1.6346,3.0359,0.30791,1.867,-0.49075,0.46288
train21262,-2.8302,-1.2379,2.3886,-0.32062,-1.9325,2.7955,0.37324,1.366,-0.6016,0.27194
train21263,-2.7409,-1.7537,2.328,-0.93009,-1.6193,2.8028,0.029092,1.743,-0.64221,0.26695
train21264,-2.8141,-0.70353,2.2562,-0.40753,-1.94,2.7508,0.43903,1.6611,-0.43942,0.28554
train21265,-2.5576,-1.8515,2.3771,-0.68167,-1.8646,2.9642,-0.062041,1.6016,-0.63867,0.59516
train21266,-2.5191,-1.6248,2.5286,-0.62524,-1.9028,3.1325,0.31463,1.4224,-0.84352,0.47318
train21267,-2.6569,-1.7687,2.295,-0.72746,-1.7999,2.8072,0.0048782,1.6191,-0.62956,0.33007
train21268,-2.3178,-1.4579,2.3972,-0.36787,-2.0811,3.3205,0.033245,1.8724,-0.98271,0.61723
train21269,-2.477,-1.5743,2.2399,-0.71665,-2.0274,2.9185,0.65023,1.88,-0.87846,0.39209
train21270,-2.3563,-1.625,1.8863,-0.73131,-2.1342,3.0836,0.34899,1.672,-0.56251,0.51253
train21271,-2.4765,-1.5592,2.1946,-0.66025,-2.0574,2.9323,0.25714,1.756,-0.62181,0.54115
train21272,-2.4409,-1.6174,2.4748,-0.4268,-1.8755,3.2787,0.14097,2.0241,-1.0587,0.57038
train21273,-2.6857,-1.3976,2.6742,-0.68197,-1.5606,3.1438,0.18531,2.103,-0.64239,0.51769
train21274,-2.5566,-1.6353,2.4485,-0.3346,-1.9773,3.0262,0.13855,1.7088,-0.75767,0.56568
train21275,-2.2863,-1.514,2.0017,-0.69403,-2.1252,2.8116,0.34076,1.9424,-0.69852,0.40907
train21276,-2.4172,-1.307,2.4718,-0.37052,-2.0414,3.1037,0.11131,1.8781,-0.85883,0.52696
train21277,-2.4965,-1.1164,2.4235,-0.028032,-2.1134,3.1947,0.10017,1.6275,-0.6828,0.53411
train21278,-2.6671,-0.96032,2.6002,-0.34562,-1.8393,3.1588,0.36204,1.7398,-0.53162,0.45549
train21279,-2.3673,-2.0485,2.0562,-0.30484,-2.2363,2.6741,0.45463,1.8833,-0.45759,0.56636
train21280,-2.7506,-1.3252,2.3564,-0.79509,-1.7962,2.5957,0.51349,1.8676,-0.71005,0.25118
train21281,-2.6415,-1.512,2.5473,-0.35119,-1.854,3.0797,0.050521,1.5586,-0.67635,0.48808
train21282,-2.8599,-1.5738,2.5019,-0.53635,-1.7571,2.7675,0.1524,1.5101,-0.64402,0.39758
train21283,-2.7546,-0.917,2.435,-0.14236,-2.0648,2.7336,0.18124,1.4428,-0.49783,0.39117
train21284,-2.3077,-1.4961,2.2563,-0.4715,-2.1367,3.164,0.15204,1.8588,-0.85501,0.55493
train21285,-2.2511,-1.2284,2.5552,-0.44691,-2.0668,2.965,0.1166,1.7466,-0.65481,0.2609
train21286,-2.5576,-1.2445,2.4628,-0.34304,-2.1667,2.7467,0.012336,1.5567,-0.7732,0.66912
train21287,-2.6504,-1.1423,2.516,-0.36989,-1.999,3.0148,0.33317,1.5766,-0.74762,0.46103
train21288,-2.3153,-1.1816,2.397,-0.35802,-2.1605,3.2185,0.0020248,1.8232,-0.65701,0.59309
train21289,-2.8056,-1.0067,2.4088,-0.21545,-1.9866,2.7625,0.039662,1.4982,-0.46272,0.51835
train21290,-2.7342,-1.3788,2.5239,-0.66138,-1.781,2.9532,0.48402,1.8769,-0.55928,0.52522
train21291,-2.5604,-1.889,2.3355,-0.53716,-1.7442,3.1412,-0.048769,1.7366,-0.74457,0.37885
train21292,-2.5629,-1.4767,2.447,-0.42669,-1.9131,3.0802,0.14905,1.7178,-0.72263,0.50971
train21293,-2.6566,-1.2187,2.6009,-0.35565,-1.8271,3.4261,0.18898,1.6341,-0.88864,0.44533
train21294,-2.675,-1.6954,2.499,-0.67478,-1.7958,2.9597,-0.00033966,1.8558,-0.82312,0.63915
train21295,-2.8326,-1.7343,2.2409,-0.74623,-1.7178,2.8874,0.16569,1.5693,-0.63338,0.3339
train21296,-2.639,-2.068,2.1436,-0.86586,-1.6017,3.1925,0.046933,1.8155,-0.82259,0.35048
train21297,-2.5221,-1.4736,2.374,-0.63821,-2.0883,2.854,0.056244,1.6685,-0.79899,0.62249
train21298,-2.6218,-1.9955,2.2476,-0.59729,-1.5706,3.3206,-0.083925,1.8997,-0.79226,0.34577
train21299,-2.6678,-0.84989,2.5539,-0.62872,-1.5776,3.3277,0.042114,1.8678,-0.80967,0.28045
train21300,-2.5809,-1.371,2.3663,-0.64647,-1.9366,3,0.17325,1.7837,-0.78711,0.46799
train21301,-2.5834,-1.4353,2.2051,-0.44158,-2.0403,3.0961,0.15695,1.5418,-0.70248,0.52495
train21302,-2.7827,-1.3008,2.492,-0.18409,-1.91,2.9859,0.041879,1.4898,-0.51894,0.56861
train21303,-2.4457,-1.4022,2.4747,-0.29913,-2.0625,3.0513,0.1928,1.9271,-1.0907,0.4732
train21304,-2.5086,-1.3377,2.2948,-0.52538,-1.9491,2.982,0.074612,1.7032,-0.71386,0.30614
train21305,-2.4632,-1.6277,2.3224,-0.75193,-1.8606,2.9826,0.30111,1.9675,-0.70647,0.43131
train21306,-2.4963,-1.5118,2.2918,-0.67975,-1.9971,2.8885,0.27809,1.8349,-0.74193,0.48887
train21307,-2.5996,-1.295,2.3994,-0.47399,-1.8959,3.0826,0.15327,1.6866,-0.65368,0.51513
train21308,-2.2246,-1.8265,2.034,-0.81823,-2.0071,3.0981,0.62565,1.7434,-0.71541,0.20513
train21309,-2.8624,-1.4948,2.3403,-0.6066,-1.7689,2.7972,0.15469,1.4506,-0.50549,0.34669
train21310,-2.4351,-1.2504,2.0896,-0.71374,-1.9305,2.9791,0.37093,2.0591,-0.6288,0.46271
train21311,-2.8533,-1.5861,2.523,-0.60389,-1.6667,2.7364,0.22652,1.7898,-0.73506,0.31863
train21312,-2.6309,-1.3516,2.3807,-0.51744,-1.9644,2.8662,0.24954,1.5837,-0.72525,0.31319
train21313,-2.5425,-1.393,2.2237,-0.52206,-1.9392,3.3357,0.42318,1.9029,-0.80748,0.54241
train21314,-2.4107,-1.8561,2.2367,-0.53967,-1.8846,3.0006,0.13185,2.1105,-0.90983,0.44189
train21315,-2.472,-1.955,2.2047,-0.50015,-1.8024,3.2242,-0.044402,1.8045,-0.77997,0.37289
train21316,-2.714,-1.3097,2.6985,-0.69025,-1.5979,3.0771,0.19841,2,-0.51614,0.52981
train21317,-2.5945,-1.4151,2.5446,-0.40943,-1.9697,3.0911,0.17879,1.8468,-1.0317,0.76792
train21318,-2.4718,-1.0698,2.478,-0.62227,-1.8634,3.0935,0.041474,1.8811,-0.97565,0.44897
train21319,-2.6828,-1.5191,2.6195,-0.36536,-1.8215,2.5942,0.084496,1.568,-0.85701,0.0081237
train21320,-2.4292,-1.8926,2.1008,-0.72036,-1.9937,3.0651,0.74147,1.8656,-0.77118,0.32062
train21321,-2.2351,-1.372,2.5761,-0.50191,-2.0136,2.9564,0.16005,1.9035,-0.59454,0.31534
train21322,-2.7276,-1.2499,2.3011,-0.39084,-2.0158,2.7208,0.14542,1.3268,-0.52783,0.37281
train21323,-2.8973,-1.3559,2.4506,-0.4082,-1.8246,2.6107,0.14961,1.4225,-0.50431,0.31602
train21324,-2.5666,-1.2321,2.9596,-0.48983,-1.6529,3.0981,0.31535,2.0441,-0.78014,0.22656
train21325,-2.4732,-1.7374,2.4018,-0.23668,-1.8697,3.143,0.12029,1.6919,-0.66791,0.40999
train21326,-2.5271,-1.1408,1.9444,-0.5683,-2.0284,2.9302,0.42943,1.6261,-0.41425,0.29923
train21327,-2.6209,-1.3176,2.3845,-0.5532,-1.7908,3.1464,0.12288,1.7643,-0.68642,0.41133
train21328,-2.7073,-1.4647,2.5785,-0.37138,-1.8844,2.6835,0.20187,1.4019,-0.57668,0.21108
train21329,-2.4964,-1.8227,2.471,-0.91524,-2.0218,2.8634,0.14188,1.5124,-0.98778,0.62736
train21330,-2.5978,-1.5515,2.1435,-0.56618,-2.0817,2.5307,0.40368,1.7698,-0.59708,0.33916
train21331,-2.487,-2.0611,2.1885,-0.82799,-1.6974,3.1922,-0.027267,1.9797,-0.86745,0.39967
train21332,-2.7042,-1.2698,2.4468,-0.3807,-1.6084,3.3467,-0.26718,1.7128,-0.70108,0.25693
train21333,-2.8272,-1.1782,2.7141,-0.501,-1.5587,3.1371,0.56427,2.0757,-0.7146,0.49694
train21334,-2.4825,-0.86746,2.2661,-0.3437,-2.0771,2.9876,0.23977,1.6774,-0.5481,0.37108
train21335,-2.6436,-1.5174,2.3007,-0.85451,-1.7474,3.009,0.20166,1.7307,-0.67106,0.36308
train21336,-2.4788,-1.4776,2.3607,-0.53933,-2.014,2.9553,0.26817,1.7161,-0.75666,0.45997
train21337,-2.3911,-1.8064,2.2958,-0.68442,-1.7661,3.1479,0.11145,1.9007,-0.73348,0.22033
train21338,-2.3779,-1.4109,2.5292,-0.31282,-2.0364,3.314,0.10396,1.8799,-0.94072,0.61218
train21339,-2.6466,-1.3146,2.5216,-0.53806,-1.8294,3.14,0.13149,1.6996,-0.79396,0.45997
train21340,-2.4956,-1.5935,2.4938,-0.73849,-1.7558,3.0588,0.21332,1.9901,-0.58354,0.44571
train21341,-2.5379,-1.589,2.4808,-0.61461,-2.1279,2.7272,0.018908,1.6592,-0.88398,0.71842
train21342,-2.7111,-1.0983,2.4445,-0.42585,-1.9337,3.1801,0.46209,1.7157,-0.77348,0.57598
train21343,-2.6397,-1.3336,2.3468,-0.69708,-1.866,3.0667,0.23307,1.6424,-0.66359,0.51959
train21344,-2.6334,-0.99643,2.2439,-0.12888,-2.0431,3.3706,0.19975,1.6909,-0.7164,0.61179
train21345,-2.8738,-1.6902,2.5052,-0.72141,-1.6809,2.9287,0.24473,1.4572,-0.66725,0.48174
train21346,-2.9171,-0.73182,2.3752,0.19804,-1.9631,3.0218,0.19075,1.5851,-0.45257,0.44227
train21347,-2.6541,-1.1237,2.6021,-0.71114,-1.6011,3.1303,0.28682,2.0694,-0.52801,0.42671
train21348,-2.9946,-1.3886,2.3269,-0.55746,-1.6788,2.8982,0.27333,1.4864,-0.53528,0.37611
train21349,-2.404,-1.3827,2.2398,-0.68864,-1.9662,2.9912,0.38697,1.9491,-0.76917,0.41922
train21350,-2.8551,-0.76027,2.3388,0.096556,-2.0765,2.9175,0.24829,1.5787,-0.468,0.53066
train21351,-2.6043,-1.8879,2.5496,-0.79518,-1.9785,2.7088,0.098425,1.5318,-0.89106,0.66261
train21352,-2.6144,-1.0859,2.5861,-0.13911,-1.9701,3.0637,0.10994,1.5461,-0.62395,0.39527
train21353,-3.063,-1.2496,2.6537,-0.42288,-1.6462,2.7327,0.45529,1.6985,-0.8207,0.27822
train21354,-2.7653,-1.1671,2.4102,-0.50797,-2.0868,2.7118,0.17109,1.4755,-0.78046,0.59558
train21355,-2.6235,-1.125,2.3699,-0.58162,-1.9054,3.0024,0.24324,1.7842,-0.69403,0.46556
train21356,-2.635,-1.4917,2.5323,-0.21821,-1.8094,3.3667,0.037853,1.5936,-0.75973,0.52489
train21357,-2.5068,-1.4412,2.2946,-0.80358,-1.8875,2.9563,0.23162,1.7579,-0.67747,0.36245
train21358,-2.8056,-1.7408,2.3516,-0.66683,-1.6188,2.8923,0.27256,1.7491,-0.62667,0.32609
train21359,-2.5752,-1.5121,2.4888,-0.62743,-1.8218,3.0539,0.22382,1.908,-0.68544,0.52372
train21360,-2.7233,-1.1314,2.1337,-0.66511,-1.8601,2.8244,0.27369,1.6077,-0.46949,0.29811
train21361,-2.5098,-1.3795,2.5289,-0.42434,-1.8827,2.9863,0.14223,1.7736,-0.75805,0.31743
train21362,-2.7087,-1.2501,2.5472,-0.71384,-1.6877,3.1798,0.056031,1.8439,-0.84122,0.54864
train21363,-2.4356,-1.2828,2.4423,-0.3399,-1.8779,3.4389,-0.1188,1.7718,-0.7274,0.53992
train21364,-2.5681,-1.2756,2.5598,-0.45803,-1.7182,3.2115,0.15961,1.9915,-0.94559,0.32607
train21365,-2.4196,-1.8958,2.2219,-0.30326,-2.0934,2.776,0.264,1.8466,-0.57184,0.5371
train21366,-2.8479,-0.96922,2.5097,-0.19039,-1.936,3.0377,0.30256,1.7573,-0.63274,0.60054
train21367,-2.7665,-1.285,2.2151,-0.73021,-1.6655,2.8557,0.072854,1.5527,-0.31182,0.26983
train21368,-2.8061,-1.0426,2.487,-0.19593,-1.9385,2.8958,-0.045873,1.6926,-0.64969,0.51198
train21369,-2.6604,-1.3225,2.5175,-0.56715,-1.8017,3.1381,0.1143,1.718,-0.79349,0.45433
train21370,-2.5665,-1.3387,2.402,-0.60162,-1.9067,3.0704,0.24759,1.7809,-0.70322,0.44811
train21371,-2.838,-1.4304,2.5641,-0.68836,-1.7,2.7475,0.19859,1.5812,-0.45269,0.35275
train21372,-2.8346,-1.2196,2.8003,-0.63483,-1.5379,3.0682,0.36376,2.0453,-0.54314,0.58095
train21373,-2.511,-1.6697,2.4928,-0.64914,-1.9292,3.1396,0.43836,1.4594,-0.84182,0.47171
train21374,-2.6807,-1.3113,2.4862,-0.41357,-1.9665,2.661,0.30204,1.5359,-0.72305,0.20332
train21375,-2.7416,-1.1634,2.8372,-0.45311,-1.682,3.1451,0.19785,1.8216,-0.62388,0.54941
train21376,-2.4596,-1.324,2.2705,-0.6506,-1.9755,3.0233,0.2809,1.871,-0.73722,0.42643
train21377,-2.6428,-1.149,2.2061,-0.52242,-1.8909,3.0756,0.17832,1.525,-0.44934,0.38444
train21378,-2.7117,-1.5531,2.3945,-0.47696,-1.9177,2.7641,0.046198,1.518,-0.71505,0.3141
train21379,-2.1819,-1.3691,2.5261,-0.53962,-2.0511,3.1439,0.09603,1.8574,-0.66826,0.39031
train21380,-2.5068,-1.2523,2.3563,-0.43474,-1.9568,3.2113,0.25546,1.7522,-0.79866,0.4379
train21381,-2.8181,-1.2271,2.8575,-0.53943,-1.5282,3.159,0.43357,2.19,-0.65742,0.62247
train21382,-2.2761,-1.8577,2.2346,-0.73522,-1.9473,3.3045,-0.24361,1.9701,-0.87184,0.59119
train21383,-2.3407,-1.3139,2.1439,-0.73411,-2.0528,2.5202,0.57125,1.9614,-0.66375,0.14512
train21384,-2.5303,-1.5484,2.2876,-0.66303,-1.8978,2.9435,0.26671,1.9078,-0.79409,0.40309
train21385,-2.3706,-1.46,2.2637,-0.43795,-2.009,3.4837,0.013159,1.6346,-0.68644,0.60732
train21386,-2.5744,-1.5711,2.4913,-0.0609,-1.8627,3.1824,0.09213,1.6141,-0.64215,0.36788
train21387,-2.2081,-1.6247,2.1206,-0.7136,-2.0404,3.4387,0.12475,1.9135,-0.67585,0.55611
train21388,-2.3936,-1.3607,2.6093,-0.6141,-1.8054,3.1656,0.44423,2.0972,-0.77999,0.31497
train21389,-2.4487,-1.7198,2.424,-0.37051,-2.0362,2.9812,0.27394,1.4693,-0.67208,0.48117
train21390,-2.4291,-1.8932,2.3671,-0.19254,-1.9314,2.9901,0.0073331,1.5775,-0.66666,0.43117
train21391,-2.7956,-1.7223,2.5291,-0.61814,-1.9199,2.5413,-0.026398,1.6433,-0.76038,0.63349
train21392,-2.6049,-1.5704,2.548,-0.51855,-1.9288,2.3587,0.17284,1.5258,-0.73911,-0.035477
train21393,-2.727,-1.0757,2.7893,-0.4336,-1.6348,3.2761,0.63354,2.2343,-0.85371,0.60361
train21394,-2.562,-1.331,2.4185,-0.35875,-1.8229,3.2091,0.015087,1.7354,-0.69635,0.42726
train21395,-2.7069,-1.1734,2.6577,-0.46714,-1.7787,3.0793,0.12704,1.75,-0.53673,0.6033
train21396,-2.3476,-1.7398,2.0042,-0.47163,-2.1312,2.7463,0.41646,1.9938,-0.54488,0.43007
train21397,-2.4757,-1.1815,2.4358,-0.30921,-2.0629,2.96,0.098669,1.611,-0.68377,0.41097
train21398,-2.3173,-1.3361,2.0963,-0.68007,-2.1591,2.9582,0.41881,1.8368,-0.74272,0.46562
train21399,-2.5791,-1.9895,2.3039,-0.74392,-1.6102,3.2656,-0.045161,1.9421,-0.82084,0.46005
train21400,-2.8214,-1.4947,2.3725,-0.6369,-1.7311,2.9819,0.22437,1.6305,-0.60813,0.47111
train21401,-2.4577,-1.5958,2.4725,-0.57028,-1.8671,3.2597,0.11962,2.0057,-0.89783,0.63535
