SampleID,Auto 20 10 1,Auto 20 10 2,Auto 20 10 3,Auto 20 10 4,Auto 20 10 5,Auto 20 10 6,Auto 20 10 7,Auto 20 10 8,Auto 20 10 9,Auto 20 10 10
train18777,-1.7843,-2.8885,2.6796,-1.3074,-3.0909,3.7024,0.36575,1.7776,-0.61385,-0.60992
train18778,-2.4133,-2.5829,2.0786,-1.1597,-2.2161,3.4368,0.33244,1.9952,-0.23556,-1.6677
train18779,-1.7668,-2.8879,2.7318,-1.33,-3.0156,3.5871,0.40694,1.7842,-0.64006,-0.70714
train18780,-1.8264,-2.8743,2.6793,-1.2789,-2.9361,3.5882,0.36682,1.8272,-0.56407,-0.80571
train18781,-2.2659,-2.5749,2.1057,-1.1491,-2.7574,3.5758,0.43516,1.8613,-0.34726,-0.9687
train18782,-1.8893,-2.8729,2.6439,-1.3178,-2.8592,3.5817,0.34291,1.8566,-0.55327,-0.90343
train18783,-2.1373,-2.6397,2.2312,-1.1878,-3.0239,3.7528,0.43379,1.7682,-0.45093,-0.65214
train18784,-2.1478,-2.6504,2.396,-1.1336,-2.4761,3.5494,0.34324,1.9654,-0.39107,-1.3627
train18785,-1.8811,-2.8717,2.6919,-1.2526,-2.6017,3.5301,0.28876,1.9272,-0.51001,-1.2277
train18786,-1.8929,-2.7733,2.6133,-1.247,-2.9968,3.7099,0.38646,1.8359,-0.57458,-0.70952
train18787,-2.0912,-2.5856,2.1881,-1.0961,-3.2184,3.6241,0.56164,1.6749,-0.42726,-0.35619
train18788,-2.0192,-2.8481,2.6023,-1.293,-2.4412,3.4187,0.29497,1.9534,-0.44454,-1.4419
train18789,-2.0267,-2.8183,2.5926,-1.2502,-2.3738,3.4703,0.27605,1.9782,-0.44426,-1.5177
train18790,-2.5315,-2.4155,1.785,-1.0104,-2.7323,3.5759,0.51877,1.8011,-0.1938,-0.99478
train18791,-2.4258,-2.6526,2.0835,-1.1832,-2.1999,3.4313,0.31133,1.998,-0.2253,-1.6892
train18792,-1.7617,-2.897,2.7499,-1.2801,-2.9436,3.6107,0.3633,1.8337,-0.60986,-0.79993
train18793,-1.8822,-2.7715,2.6593,-1.2347,-2.8433,3.6751,0.36614,1.8577,-0.57417,-0.92025
train18794,-2.1886,-2.6431,2.2885,-1.1544,-2.4924,3.5115,0.33535,1.9519,-0.33752,-1.3158
train18795,-1.7981,-2.7866,2.6152,-1.2454,-3.198,3.5934,0.47863,1.7362,-0.6266,-0.46784
train18796,-1.8672,-2.8016,2.6485,-1.2546,-2.9582,3.5697,0.41273,1.8062,-0.54934,-0.78909
train18797,-1.8481,-2.7537,2.6647,-1.235,-2.916,3.612,0.42048,1.7923,-0.55396,-0.81762
train18798,-2.4396,-2.4776,1.8663,-1.0486,-2.7838,3.5892,0.49429,1.8036,-0.25997,-0.93105
train18799,-2.0053,-2.7115,2.5408,-1.2062,-2.8019,3.6679,0.37883,1.9088,-0.53662,-0.95684
train18800,-1.6319,-2.9443,2.8969,-1.3397,-3.0748,3.579,0.4241,1.7465,-0.70226,-0.6395
train18801,-2.3435,-2.5595,2.1118,-1.1007,-2.3084,3.4152,0.36993,1.9617,-0.21524,-1.5301
train18802,-1.7904,-2.8503,2.7259,-1.3182,-2.8843,3.5254,0.40687,1.7966,-0.59372,-0.86319
train18803,-1.9536,-2.7679,2.5675,-1.2494,-2.7435,3.477,0.42515,1.8619,-0.52015,-1.0177
train18804,-2.3786,-2.6761,2.1009,-1.235,-2.389,3.452,0.34158,1.9371,-0.27445,-1.4715
train18805,-2.2933,-2.5651,2.1349,-1.1224,-2.5033,3.5077,0.3628,1.9506,-0.27088,-1.2746
train18806,-1.8501,-2.8388,2.6828,-1.255,-2.9728,3.5314,0.42928,1.8015,-0.55133,-0.76632
train18807,-1.8461,-2.8228,2.6362,-1.2563,-3.006,3.6515,0.39768,1.7923,-0.58398,-0.7103
train18808,-1.8287,-2.8355,2.6772,-1.284,-2.9704,3.5647,0.40878,1.7931,-0.5799,-0.77654
train18809,-1.9422,-2.7753,2.5517,-1.2492,-2.8648,3.592,0.38693,1.8371,-0.50311,-0.87055
train18810,-1.7838,-2.9048,2.6903,-1.294,-2.9597,3.5797,0.35636,1.8122,-0.56716,-0.77093
train18811,-2.3809,-2.4008,1.811,-0.98105,-3.1767,3.7053,0.5856,1.7078,-0.33718,-0.43595
train18812,-1.9213,-2.7846,2.5448,-1.2495,-2.9233,3.5774,0.39971,1.8077,-0.49467,-0.79562
train18813,-2.55,-2.3307,1.6568,-0.96759,-2.8457,3.6547,0.52694,1.7745,-0.21052,-0.84107
train18814,-1.9091,-2.8085,2.6122,-1.2585,-2.9228,3.5757,0.40165,1.8183,-0.52225,-0.8184
train18815,-1.9144,-2.7877,2.5586,-1.2446,-2.9317,3.5958,0.39952,1.8157,-0.52332,-0.79588
train18816,-2.1367,-2.7462,2.408,-1.2223,-2.4341,3.4898,0.31942,1.9701,-0.41289,-1.4275
train18817,-1.7966,-2.9716,2.7599,-1.3117,-2.7631,3.5687,0.27786,1.885,-0.55075,-1.025
train18818,-2.3587,-2.6093,2.1163,-1.1846,-2.3295,3.4162,0.34858,1.9575,-0.24857,-1.5283
train18819,-1.8747,-2.8024,2.5479,-1.2515,-3.0471,3.5991,0.42194,1.753,-0.52691,-0.63593
train18820,-2.5275,-2.4078,1.8118,-1.0555,-2.4871,3.5192,0.43638,1.8787,-0.17823,-1.2985
train18821,-1.8041,-2.7734,2.7225,-1.2383,-2.9139,3.6072,0.4159,1.794,-0.5599,-0.81643
train18822,-1.9233,-2.8042,2.596,-1.2436,-2.8948,3.5675,0.39289,1.8286,-0.49009,-0.83791
train18823,-1.8637,-2.8097,2.6254,-1.2852,-2.9619,3.6253,0.39581,1.8137,-0.59618,-0.77502
train18824,-1.9197,-2.7938,2.5413,-1.255,-2.9627,3.5609,0.41289,1.7961,-0.49754,-0.75178
train18825,-2.1131,-2.6689,2.3071,-1.1605,-2.822,3.6432,0.41012,1.8424,-0.44288,-0.91963
train18826,-2.5632,-2.4868,1.7772,-1.0705,-2.4708,3.4856,0.41207,1.8916,-0.13726,-1.3265
train18827,-1.9736,-2.7506,2.463,-1.2027,-3.0468,3.724,0.42279,1.8012,-0.56468,-0.64573
train18828,-1.7399,-2.9515,2.7838,-1.3128,-2.8299,3.5446,0.30753,1.86,-0.58532,-0.95571
train18829,-1.8796,-2.7764,2.5778,-1.237,-3.0041,3.6864,0.40359,1.8003,-0.58268,-0.70187
train18830,-1.7932,-2.8682,2.7495,-1.3237,-2.8176,3.5331,0.36576,1.8146,-0.56022,-0.93173
train18831,-1.9155,-2.7691,2.6177,-1.2344,-2.8267,3.6111,0.37247,1.8565,-0.51921,-0.93654
train18832,-1.9286,-2.8817,2.7203,-1.268,-2.395,3.4196,0.27101,1.9628,-0.45239,-1.4794
train18833,-1.9058,-2.7989,2.5784,-1.2444,-2.8987,3.601,0.39215,1.8295,-0.54223,-0.83988
train18834,-1.8671,-2.8785,2.6241,-1.2787,-2.9347,3.6108,0.35833,1.8367,-0.56356,-0.80878
train18835,-1.9276,-2.781,2.5563,-1.251,-2.8964,3.5817,0.39502,1.8237,-0.50527,-0.83458
train18836,-1.7617,-2.9029,2.7549,-1.3178,-3.0141,3.5794,0.41038,1.7874,-0.63733,-0.7064
train18837,-2.0626,-2.666,2.3167,-1.1475,-2.9654,3.6171,0.43755,1.7993,-0.43787,-0.7279
train18838,-1.7769,-2.8943,2.7174,-1.3162,-2.9848,3.5955,0.39571,1.7848,-0.60605,-0.73374
train18839,-2.0616,-2.6484,2.3988,-1.1274,-2.8108,3.5469,0.45127,1.8652,-0.44484,-0.91514
train18840,-1.8497,-2.7921,2.6525,-1.2707,-2.9491,3.6018,0.4092,1.7972,-0.55967,-0.77425
train18841,-2.1915,-2.5112,2.035,-1.0543,-3.2456,3.6319,0.5778,1.6841,-0.41178,-0.36103
train18842,-1.9919,-2.7305,2.4723,-1.1812,-2.9357,3.6999,0.40471,1.8429,-0.53408,-0.78254
train18843,-1.889,-2.7964,2.581,-1.2407,-2.942,3.587,0.41225,1.8086,-0.5471,-0.79178
train18844,-1.8452,-2.8454,2.6432,-1.2987,-2.9394,3.6316,0.38147,1.8199,-0.61911,-0.80804
train18845,-2.027,-2.7003,2.5001,-1.1899,-2.8005,3.6557,0.38573,1.8904,-0.4994,-0.95335
train18846,-1.8003,-2.8288,2.7186,-1.2786,-2.9347,3.6064,0.39138,1.8182,-0.59812,-0.80735
train18847,-1.8945,-2.8458,2.5499,-1.256,-3.0184,3.7398,0.37611,1.8274,-0.62728,-0.67924
train18848,-2.0731,-2.7231,2.4194,-1.1999,-2.6889,3.5335,0.35914,1.8944,-0.3653,-1.0598
train18849,-2.0411,-2.7785,2.4374,-1.2385,-2.7743,3.5446,0.37118,1.8411,-0.39373,-0.94818
train18850,-2.4107,-2.4303,1.9081,-1.0282,-2.896,3.5914,0.54159,1.758,-0.2656,-0.79487
train18851,-1.9449,-2.754,2.6745,-1.2017,-2.5204,3.4977,0.33323,1.9381,-0.48304,-1.329
train18852,-2.0203,-2.8887,2.5867,-1.3081,-2.4327,3.5083,0.24607,1.9671,-0.46781,-1.461
train18853,-2.3142,-2.5549,2.1532,-1.1256,-2.4192,3.4845,0.36842,1.9478,-0.26222,-1.3968
train18854,-1.9974,-2.8056,2.598,-1.2451,-2.6938,3.5458,0.35044,1.8917,-0.46166,-1.1123
train18855,-1.8483,-2.8261,2.6303,-1.2798,-3.0317,3.6368,0.40109,1.789,-0.57995,-0.67982
train18856,-1.8697,-2.7761,2.625,-1.2549,-2.9585,3.5993,0.41921,1.7872,-0.53979,-0.75694
train18857,-1.8766,-2.769,2.4763,-1.2426,-3.3019,3.6966,0.49218,1.7014,-0.61961,-0.32727
train18858,-2.453,-2.4133,1.8104,-1.0317,-2.856,3.6137,0.50888,1.7773,-0.24509,-0.8196
train18859,-1.8873,-2.8112,2.5704,-1.2627,-2.946,3.5804,0.39443,1.8053,-0.52573,-0.77559
train18860,-1.8159,-2.9152,2.7719,-1.3324,-2.591,3.4368,0.30217,1.8976,-0.55112,-1.2569
train18861,-2.171,-2.6107,2.2012,-1.1277,-2.9253,3.6522,0.45997,1.8104,-0.41734,-0.77408
train18862,-1.7898,-2.8603,2.6984,-1.2873,-2.9794,3.6203,0.37388,1.814,-0.60875,-0.75968
train18863,-2.2443,-2.5791,2.0976,-1.0978,-2.9329,3.6537,0.47555,1.7806,-0.36766,-0.76889
train18864,-1.815,-2.8655,2.7214,-1.294,-2.9402,3.5705,0.40163,1.8193,-0.61204,-0.80276
train18865,-1.9019,-2.804,2.5852,-1.2746,-2.8933,3.6145,0.37143,1.8385,-0.54712,-0.84305
train18866,-1.8627,-2.7849,2.6126,-1.2318,-2.9719,3.6108,0.40872,1.8128,-0.56694,-0.76625
train18867,-1.8935,-2.7936,2.5565,-1.2598,-2.9348,3.5768,0.39229,1.7981,-0.49903,-0.78343
train18868,-1.8065,-2.9077,2.7338,-1.3133,-2.9371,3.5519,0.38397,1.8191,-0.59058,-0.79891
train18869,-1.839,-2.8669,2.6747,-1.2894,-2.9047,3.5979,0.37387,1.8207,-0.56688,-0.82977
train18870,-1.9632,-2.7979,2.4866,-1.2113,-2.8471,3.6218,0.36507,1.8912,-0.54354,-0.91266
train18871,-1.8625,-2.8399,2.6424,-1.2559,-2.9407,3.5993,0.39874,1.8129,-0.5629,-0.77363
train18872,-2.4791,-2.4591,1.8563,-1.0739,-2.5196,3.5702,0.41585,1.9008,-0.23828,-1.2639
train18873,-1.8432,-2.8128,2.6693,-1.2476,-2.9413,3.5285,0.42039,1.8004,-0.52822,-0.78866
train18874,-2.603,-2.4278,1.7464,-1.0459,-2.3445,3.4801,0.3933,1.9277,-0.12167,-1.4878
train18875,-2.1416,-2.6109,2.3481,-1.1189,-2.837,3.6559,0.42489,1.895,-0.46271,-0.91373
train18876,-2.0874,-2.7286,2.3922,-1.206,-2.8141,3.5866,0.38254,1.8618,-0.46062,-0.95991
train18877,-1.8489,-2.7474,2.6464,-1.2098,-2.9585,3.6228,0.42152,1.8093,-0.55395,-0.76149
train18878,-1.8145,-2.956,2.82,-1.3028,-2.542,3.492,0.25844,1.9089,-0.49138,-1.2934
train18879,-1.9015,-2.7657,2.5461,-1.267,-3.0185,3.59,0.44671,1.789,-0.58053,-0.66934
train18880,-1.8718,-2.788,2.6577,-1.2097,-2.8735,3.624,0.39044,1.8344,-0.52997,-0.87288
train18881,-2.0527,-2.685,2.2363,-1.1483,-3.2338,3.7589,0.49564,1.7398,-0.55416,-0.39641
train18882,-1.8948,-2.7985,2.584,-1.2546,-2.945,3.6019,0.39714,1.8145,-0.53391,-0.77775
train18883,-2.4938,-2.5617,1.935,-1.1148,-2.474,3.4731,0.39349,1.9003,-0.18588,-1.3416
train18884,-2.0852,-2.7195,2.4073,-1.2206,-2.6219,3.506,0.3841,1.8717,-0.41367,-1.1825
train18885,-2.4773,-2.4889,1.8403,-1.0683,-2.6827,3.6069,0.45412,1.8441,-0.27217,-1.0746
train18886,-2.0886,-2.5892,2.3553,-1.0889,-2.8441,3.6937,0.43427,1.8441,-0.42482,-0.88533
train18887,-1.9197,-2.854,2.6811,-1.2903,-2.61,3.4591,0.34827,1.8925,-0.4934,-1.2059
train18888,-1.9707,-2.7599,2.5132,-1.2221,-2.9462,3.6587,0.40506,1.8527,-0.56563,-0.79026
train18889,-2.2289,-2.6745,2.2938,-1.1853,-2.3784,3.3917,0.35684,1.9567,-0.32829,-1.4928
train18890,-1.9537,-2.7839,2.5649,-1.2423,-2.9018,3.5786,0.40372,1.8254,-0.49532,-0.83606
train18891,-1.9455,-2.7726,2.5503,-1.2319,-2.857,3.6066,0.38592,1.842,-0.50536,-0.88362
train18892,-1.8506,-2.8271,2.6385,-1.2657,-2.9381,3.573,0.39762,1.811,-0.56159,-0.80062
train18893,-1.8351,-2.8813,2.6818,-1.2522,-2.9004,3.5664,0.36279,1.8459,-0.54576,-0.84916
train18894,-1.9793,-2.8015,2.5266,-1.2524,-2.7767,3.5391,0.34732,1.8527,-0.42843,-0.96563
train18895,-2.0986,-2.6533,2.3576,-1.1755,-2.7574,3.5454,0.40212,1.872,-0.38874,-0.98572
train18896,-2.3121,-2.499,2.0389,-1.0886,-2.8211,3.623,0.47972,1.7979,-0.31889,-0.88961
train18897,-1.8818,-2.8327,2.6256,-1.2426,-2.8936,3.5678,0.3797,1.8425,-0.52471,-0.85203
train18898,-2.1942,-2.7641,2.4185,-1.2238,-2.2035,3.3716,0.2837,1.9891,-0.2836,-1.6829
train18899,-1.9318,-2.7732,2.5663,-1.2416,-2.8769,3.5626,0.40329,1.8316,-0.50271,-0.85949
train18900,-1.8254,-2.8534,2.6621,-1.3076,-2.9713,3.5967,0.40001,1.7963,-0.58851,-0.74791
train18901,-1.8188,-2.8295,2.6671,-1.2833,-2.9439,3.6013,0.389,1.8027,-0.58279,-0.78938
train18902,-2.097,-2.6287,2.3543,-1.1914,-2.8792,3.5823,0.48008,1.8283,-0.52482,-0.8719
train18903,-2.2899,-2.5621,2.1158,-1.1179,-2.6125,3.6004,0.38466,1.9014,-0.33313,-1.1648
train18904,-1.7721,-2.877,2.7258,-1.3107,-2.9676,3.5804,0.38565,1.8166,-0.63952,-0.78326
train18905,-1.8302,-2.8574,2.6624,-1.293,-2.9326,3.5671,0.38309,1.8158,-0.57655,-0.80266
train18906,-1.7472,-2.8662,2.7808,-1.2797,-2.94,3.6081,0.37807,1.8165,-0.61121,-0.80369
train18907,-1.8753,-2.9066,2.6499,-1.3382,-2.839,3.5552,0.32906,1.8573,-0.55666,-0.93002
train18908,-2.3657,-2.6344,2.1615,-1.1736,-2.3532,3.4336,0.35617,1.9563,-0.26466,-1.5276
train18909,-2.1582,-2.6877,2.3669,-1.2004,-2.4939,3.5305,0.31611,1.9688,-0.38589,-1.339
train18910,-1.8819,-2.8206,2.5922,-1.262,-2.9364,3.5756,0.39278,1.8042,-0.51415,-0.78591
train18911,-2.0936,-2.796,2.4625,-1.2752,-2.6183,3.5301,0.32975,1.9203,-0.46125,-1.2252
train18912,-1.8381,-2.7856,2.666,-1.2467,-2.9541,3.6195,0.40163,1.8334,-0.60664,-0.79796
train18913,-1.9218,-2.7888,2.5612,-1.2406,-2.8793,3.6032,0.39542,1.835,-0.53955,-0.86378
train18914,-1.7982,-2.8184,2.7327,-1.2377,-2.8857,3.5964,0.38623,1.818,-0.56103,-0.86328
train18915,-2.2049,-2.7029,2.2359,-1.1912,-2.8292,3.6082,0.39839,1.8517,-0.40452,-0.92988
train18916,-1.7058,-3.0109,2.7928,-1.3435,-3.0702,3.6256,0.33337,1.7858,-0.64434,-0.65768
train18917,-1.7709,-2.918,2.7474,-1.2809,-2.9326,3.563,0.35707,1.8331,-0.58104,-0.81652
train18918,-1.9976,-2.7099,2.4477,-1.1993,-2.9209,3.6314,0.42528,1.8076,-0.48965,-0.8014
train18919,-1.84,-2.9539,2.686,-1.3256,-2.8738,3.6672,0.30244,1.8647,-0.60489,-0.90192
train18920,-1.9882,-2.7302,2.3785,-1.2255,-3.0872,3.7109,0.42998,1.7858,-0.55849,-0.58164
train18921,-1.9512,-2.785,2.4755,-1.2409,-3.0366,3.7448,0.40365,1.8301,-0.63018,-0.67454
train18922,-2.0768,-2.7481,2.3146,-1.2234,-2.7628,3.5463,0.36709,1.8262,-0.39287,-0.97007
train18923,-1.8741,-2.8215,2.7145,-1.28,-2.6707,3.4499,0.36716,1.8625,-0.49111,-1.1247
train18924,-1.9445,-2.71,2.4135,-1.2161,-3.1924,3.7457,0.48075,1.7505,-0.6121,-0.45841
train18925,-1.8329,-2.8407,2.6598,-1.2807,-2.9638,3.6079,0.38733,1.8053,-0.56864,-0.75679
train18926,-1.9286,-2.7839,2.5607,-1.2802,-2.9242,3.6136,0.40406,1.8477,-0.58897,-0.81957
train18927,-1.9016,-2.7298,2.4803,-1.2149,-3.1215,3.6044,0.48197,1.7354,-0.54854,-0.53343
train18928,-1.7692,-2.9008,2.7905,-1.2697,-2.7462,3.5716,0.30459,1.8804,-0.57761,-1.0467
train18929,-1.9528,-2.7521,2.4925,-1.1956,-2.9057,3.606,0.3972,1.8305,-0.48611,-0.81196
train18930,-2.2373,-2.5125,2.0659,-1.0423,-3.0958,3.6463,0.55583,1.7504,-0.39203,-0.55085
train18931,-1.7586,-2.862,2.7598,-1.2451,-2.8908,3.6257,0.36365,1.8278,-0.58863,-0.85679
train18932,-1.9468,-2.7273,2.4602,-1.2266,-3.0696,3.695,0.44557,1.7639,-0.56615,-0.60717
train18933,-2.1051,-2.6572,2.2759,-1.1062,-2.8655,3.6477,0.42642,1.7987,-0.34994,-0.83683
train18934,-1.9726,-2.6994,2.4522,-1.1894,-3.0775,3.6436,0.46676,1.7607,-0.49719,-0.6098
train18935,-2.0026,-2.6708,2.408,-1.1583,-3.0186,3.6262,0.4831,1.7708,-0.48982,-0.67893
train18936,-1.8809,-2.8095,2.609,-1.2599,-3.0664,3.7222,0.40343,1.7998,-0.59287,-0.6375
train18937,-1.9045,-2.7966,2.5712,-1.2398,-2.9783,3.6711,0.38893,1.8295,-0.58185,-0.74728
train18938,-2.1318,-2.7089,2.3487,-1.2564,-2.6457,3.5535,0.35271,1.8999,-0.40243,-1.1236
train18939,-1.8393,-2.8222,2.6807,-1.2486,-2.9286,3.6249,0.38949,1.8294,-0.5752,-0.81459
train18940,-1.9023,-2.8556,2.5861,-1.2637,-3.0097,3.685,0.37375,1.8273,-0.58217,-0.69863
train18941,-1.9212,-2.7846,2.5448,-1.2495,-2.9233,3.5774,0.39972,1.8077,-0.49471,-0.79558
train18942,-1.8518,-2.7907,2.6401,-1.3,-2.8279,3.5827,0.3628,1.8171,-0.53279,-0.91223
train18943,-2.1812,-2.5662,2.2424,-1.0645,-2.918,3.6641,0.47948,1.81,-0.37846,-0.77617
train18944,-2.0047,-2.8448,2.6154,-1.2533,-2.3502,3.4179,0.27292,1.9659,-0.39569,-1.5236
train18945,-1.9176,-2.8068,2.6122,-1.2423,-2.8717,3.5858,0.3802,1.8573,-0.51486,-0.87224
train18946,-2.1438,-2.5622,2.1056,-1.0717,-3.1859,3.5849,0.55763,1.6874,-0.40732,-0.4258
train18947,-1.8276,-2.8833,2.7039,-1.2974,-2.8592,3.5834,0.34938,1.8375,-0.56496,-0.88809
train18948,-2.0228,-2.7184,2.3987,-1.1862,-2.9804,3.7163,0.41557,1.8222,-0.53588,-0.71814
train18949,-1.7765,-2.855,2.7119,-1.3239,-3.0257,3.5644,0.39975,1.7831,-0.60386,-0.69806
train18950,-2.1335,-2.6624,2.3722,-1.1829,-2.5743,3.5518,0.35461,1.9197,-0.40653,-1.2339
train18951,-1.8779,-2.7592,2.6142,-1.2412,-2.9972,3.5878,0.42761,1.8241,-0.57853,-0.72301
train18952,-1.7527,-2.9038,2.7657,-1.3235,-2.9924,3.548,0.40331,1.7811,-0.62535,-0.75686
train18953,-1.7445,-2.8676,2.7485,-1.2886,-3.0198,3.6059,0.41632,1.7684,-0.61352,-0.68343
train18954,-1.8334,-2.8503,2.723,-1.2831,-2.8088,3.4936,0.38118,1.833,-0.52922,-0.96066
train18955,-2.4539,-2.6022,2.0401,-1.1657,-2.1033,3.4033,0.3042,2.0139,-0.18493,-1.7998
train18956,-2.1712,-2.557,2.0898,-1.0818,-3.0618,3.6241,0.5163,1.7482,-0.38928,-0.57602
train18957,-1.8967,-2.781,2.6013,-1.2527,-2.9578,3.5736,0.44322,1.8009,-0.58014,-0.78309
train18958,-2.0519,-2.6614,2.3529,-1.1854,-2.9551,3.5155,0.49677,1.7957,-0.47199,-0.72442
train18959,-2.6012,-2.3625,1.6824,-0.98801,-2.6363,3.585,0.49353,1.8315,-0.1702,-1.1143
train18960,-1.8234,-2.8209,2.7146,-1.2489,-2.896,3.6361,0.38011,1.8446,-0.60027,-0.85546
train18961,-1.7921,-2.86,2.7201,-1.2939,-2.9859,3.5732,0.40747,1.7822,-0.59591,-0.75149
train18962,-2.2362,-2.5959,2.1905,-1.1693,-2.5354,3.524,0.36055,1.91,-0.30199,-1.2471
train18963,-2.385,-2.5227,1.9429,-1.0671,-2.6951,3.5825,0.44329,1.8053,-0.20537,-1.0563
train18964,-1.8929,-2.8163,2.6133,-1.2726,-2.894,3.5411,0.39845,1.8179,-0.52506,-0.84649
train18965,-2.3026,-2.7203,2.1801,-1.1979,-2.4044,3.4921,0.30583,1.9646,-0.28803,-1.4359
train18966,-1.8864,-2.8494,2.6321,-1.3133,-2.8086,3.5211,0.36638,1.8285,-0.53243,-0.97405
train18967,-1.7834,-2.8832,2.7149,-1.2848,-2.933,3.6121,0.35878,1.8284,-0.59729,-0.81063
train18968,-1.8743,-2.8197,2.6437,-1.2504,-2.9226,3.6002,0.38991,1.8331,-0.54589,-0.81565
train18969,-2.1711,-2.5914,2.1795,-1.1426,-3.0097,3.6225,0.49105,1.8039,-0.44001,-0.67718
train18970,-2.0981,-2.6706,2.4218,-1.2194,-2.6836,3.5928,0.36247,1.9179,-0.44311,-1.0846
train18971,-1.9199,-2.8584,2.5701,-1.2927,-2.8499,3.5621,0.34579,1.8441,-0.48581,-0.89081
train18972,-2.1546,-2.5943,2.2158,-1.0809,-3.0835,3.6421,0.52236,1.7734,-0.43,-0.5921
train18973,-2.5938,-2.3255,1.7191,-0.98687,-2.6175,3.5703,0.50321,1.8456,-0.17112,-1.1271
train18974,-1.815,-2.8378,2.695,-1.2786,-2.9509,3.5884,0.39328,1.8261,-0.59625,-0.791
train18975,-1.7864,-2.8991,2.703,-1.2796,-2.9543,3.6252,0.35584,1.8325,-0.60173,-0.77946
train18976,-1.8652,-2.7462,2.6591,-1.1934,-2.8614,3.5989,0.40832,1.8433,-0.5508,-0.88594
train18977,-2.4311,-2.5284,1.9907,-1.1423,-2.4044,3.4529,0.39549,1.9255,-0.21123,-1.4159
train18978,-2.1466,-2.635,2.2853,-1.1748,-2.8247,3.6423,0.40301,1.8748,-0.43041,-0.91318
train18979,-2.0584,-2.8083,2.5597,-1.2485,-2.3583,3.4322,0.281,1.9739,-0.40034,-1.5278
train18980,-1.821,-2.8327,2.6649,-1.2781,-2.9675,3.597,0.39225,1.8112,-0.58829,-0.76988
train18981,-1.8489,-2.7267,2.6062,-1.1323,-3.0242,3.599,0.46132,1.7531,-0.49176,-0.68516
train18982,-2.2245,-2.6688,2.2812,-1.1829,-2.3745,3.4683,0.30635,1.977,-0.29528,-1.4612
train18983,-1.7838,-2.909,2.7163,-1.2805,-2.9399,3.6014,0.35393,1.8335,-0.58837,-0.80294
train18984,-2.2974,-2.6312,2.1803,-1.1605,-2.5077,3.5733,0.33993,1.9389,-0.32701,-1.3226
train18985,-2.0359,-2.648,2.4862,-1.1624,-2.8321,3.7162,0.41609,1.8857,-0.5517,-0.92027
train18986,-2.4874,-2.4245,1.8431,-1.014,-2.6435,3.5319,0.49977,1.8289,-0.16622,-1.0794
train18987,-1.8009,-2.879,2.7105,-1.2977,-2.9495,3.5919,0.39563,1.7985,-0.59534,-0.77736
train18988,-1.9582,-2.7943,2.5606,-1.2368,-2.8394,3.635,0.36436,1.8815,-0.54984,-0.93623
train18989,-2.629,-2.3034,1.6272,-0.96438,-2.6509,3.5807,0.5174,1.8088,-0.13776,-1.0647
train18990,-1.7201,-2.8939,2.786,-1.3112,-3.038,3.5959,0.42136,1.7622,-0.64353,-0.66916
train18991,-1.844,-2.8214,2.6356,-1.3105,-3.0131,3.612,0.41966,1.7912,-0.61466,-0.71117
train18992,-1.8957,-2.7771,2.6091,-1.2538,-2.8875,3.5951,0.39818,1.8252,-0.54675,-0.85859
train18993,-1.9829,-2.7378,2.4858,-1.224,-2.898,3.5858,0.41699,1.7974,-0.45436,-0.81529
train18994,-1.7581,-2.875,2.727,-1.3196,-2.9719,3.5907,0.38086,1.7878,-0.60638,-0.75054
train18995,-2.3496,-2.5267,1.9793,-1.1063,-2.7703,3.6397,0.43055,1.8556,-0.32555,-0.94857
train18996,-1.7992,-2.9049,2.6846,-1.2817,-2.9289,3.5707,0.35197,1.8277,-0.55805,-0.8122
train18997,-2.1588,-2.663,2.1746,-1.1904,-3.0616,3.6808,0.46909,1.7751,-0.49176,-0.63552
train18998,-1.8079,-2.8607,2.6724,-1.319,-3.0434,3.6147,0.40798,1.7755,-0.62236,-0.67467
train18999,-1.9767,-2.8528,2.5785,-1.2931,-2.6608,3.5467,0.30391,1.9137,-0.4959,-1.1599
train19000,-2.0921,-2.631,2.2976,-1.1628,-2.8588,3.4973,0.48454,1.7937,-0.38921,-0.83379
train19001,-1.7487,-2.8568,2.7464,-1.3047,-3.0417,3.5803,0.42498,1.7648,-0.62841,-0.67243
train19002,-2.4997,-2.3959,1.8237,-1.0381,-2.6058,3.5725,0.46146,1.8534,-0.20896,-1.1525
train19003,-2.2337,-2.5045,2.0965,-1.0463,-3.0382,3.6695,0.53226,1.7586,-0.36999,-0.6322
train19004,-2.1133,-2.6324,2.351,-1.1573,-2.7866,3.6166,0.42426,1.8444,-0.3935,-0.93561
train19005,-2.4767,-2.3427,1.7824,-0.95976,-2.8688,3.6281,0.55973,1.7574,-0.20644,-0.80444
train19006,-1.9209,-2.7866,2.5638,-1.2555,-2.8799,3.5883,0.38217,1.8316,-0.51315,-0.8526
train19007,-2.2687,-2.6021,2.0253,-1.0925,-3.1227,3.7252,0.492,1.7983,-0.47967,-0.56126
train19008,-2.05,-2.6886,2.3722,-1.2068,-2.9818,3.6233,0.44943,1.7989,-0.50805,-0.7514
train19009,-2.0774,-2.7901,2.5228,-1.2401,-2.3672,3.407,0.29294,1.9682,-0.38007,-1.5146
train19010,-1.7931,-2.8216,2.7314,-1.272,-2.9423,3.6136,0.39665,1.8082,-0.5944,-0.79661
