SampleID,Kendall tau,Kendall tau p
train9588,0.1161059616,2.2962602340639604e-08
train5555,-0.5141245417,1.0155515420278239e-192
train3873,0.0205661337,0.2454525764
train6053,0.0125486469,0.575178657
train11788,0.5827302406,0
train2776,-0.290684462,8.4229149963089819e-107
train9034,-0.0013425459,0.9513332099
train3635,0.0279430744,0.3167544244
train11605,0.0067841726,0.4361956261
train5235,-0.1050114368,2.6640460157669053e-25
train4350,0.1135345856,4.3339465780329267e-30
train5206,-0.140584285,4.5895471509091189e-17
train6930,-0.0777541049,1.5968150283168191e-14
train5756,-0.1170070624,2.2317432652420751e-08
train11289,0.5905889561,1.6976140995179462e-139
train3455,0.3222544092,5.6103685758844252e-40
train4279,-0.0285636395,0.0479176153
train5365,0.7152314338,0
train14075,0.0126516896,0.3387082963
train11508,0.0123695791,0.4806923014
train13135,0.0453810833,0.0082603989
train3643,-0.0066075903,0.4998415304
train4108,-0.2886541653,5.2735796816099445e-252
train11576,-0.0158224075,0.0542495716
train12091,-0.7483625795,0
train8261,0.012984904,0.4194182351
train824,0.0264824817,0.203119157
train10071,0.0449170459,0.0023794831
train5389,0.1895676996,6.8221753388163286e-39
train9585,-0.0054738739,0.5648810985
train11509,0.0287897886,0.2486912563
train7392,-0.2283255061,9.1221220564902104e-153
train16042,0.4973906237,9.1356640703486095e-173
train515,0.0031043798,0.8371014903
train5096,-0.4820621768,3.1328117293790612e-111
train5442,-0.0068551006,0.4198883929
train4785,-0.011447007,0.5424373344
train8819,-0.1833744771,4.304905283950993e-111
train6892,0.6707943419,8.5332222809947615e-158
train8442,0.5966329558,0
train13463,-0.0350016908,0.0001274023
train4679,0.0174427169,0.5132101009
train11635,0.0235384894,0.114378689
train15211,-0.1430074109,2.5914426965683586e-49
train13523,-0.0070769685,0.3849483044
train14424,-0.5433919814,2.0611076152760364e-170
train9962,0.3000552898,1.2904528546193731e-155
train14193,-0.1279194258,3.2333426631833859e-34
train14556,0.0120095428,0.646921367
train715,-0.0031870983,0.8214501776
train11335,-0.2062495497,3.9309168829458237e-25
train1800,0.1670026459,1.0420798376177575e-27
train244,0.2790381267,2.1060949199074019e-14
train7314,-0.3145856459,0
train14026,0.0421795805,0.0748908652
train10492,0.0417517594,6.9507473582881892e-05
train14466,-0.069172298,5.740280311047476e-05
train340,-0.0026016857,0.8299518636
train9604,0.1158269492,4.9961193339781472e-15
train6766,0.0363301339,0.146336723
train14284,0.6701162704,2.8263813031776963e-175
train4309,0.2816519986,1.0185587360669176e-58
train2953,0.0208994396,0.0918480423
train10367,0.2422758841,1.6363132757666226e-101
train4136,-0.1746215929,4.1121281810885416e-15
train11334,-0.1667450408,1.6072710759830309e-14
train8584,-0.0225757308,0.226686537
train7121,0.0977083182,1.0824955951176775e-28
train7982,0.1779749008,1.309894649378823e-20
train6886,0.3026428128,4.9140376396204147e-62
train6909,-0.0178609719,0.2836471277
train15597,-0.0642284615,6.1036397565550092e-12
train2268,-0.0203954433,0.4083098828
train4064,0.0517060774,0.0002300996
train10861,0.7736067246,0
train15469,0.0015030223,0.9008382071
train2552,0.0190083554,0.4283800909
train15838,-0.2254565254,3.9663809875757644e-163
train15456,-0.0298603128,0.0257259383
train8124,0.0075792286,0.7984444516
train3860,0.0003880413,0.9843996672
train15533,-0.0104226348,0.3436139163
train14800,-0.2018007267,3.2093395087120408e-75
train15652,-0.4344385923,3.2046604875596823e-265
train13552,-0.0048078095,0.7432156691
train8317,0.4646923311,1.328891907821776e-103
train15135,0.4836038998,0
train13114,0.0095401067,0.6946478167
train8616,0.0140586259,0.2652043687
train7141,-0.0309631439,0.1918878553
train3092,0.0248540254,0.3923028152
train1749,0.5061557485,0
train1581,0.2401666138,1.9304889908829527e-19
train9811,-0.7067058561,1.592186988969806e-255
train1300,0.0237031077,0.2936153641
train5744,0.1345696829,1.4631567008798132e-21
train13270,0.444317578,2.0521655769245189e-70
train852,-0.0136564704,0.1913987375
train12137,0.2706795328,3.3595818228215877e-112
train6523,-0.004493766,0.5997540283
train4560,-0.0175223622,0.1614162665
train735,-0.6562746169,1.9555547385520136e-145
train5992,-0.7165043947,0
train13034,0.0112454148,0.4507992538
train10413,-0.5409375907,0
train6747,0.175848489,5.3017129471151014e-26
train1187,0.0174279206,0.2944309265
train8607,-0.1121777067,1.0406103408912658e-32
train15012,0.0716298345,2.9160102925696956e-15
train15757,0.1418832965,1.5116984852663336e-15
train15327,-0.2277530419,1.4008683450400011e-14
train13177,0.0568892215,0.0003524522
train15431,-0.6578526474,0
train2764,-0.1790032628,1.2120765538576725e-09
train9471,-0.1015554313,1.6559816880509159e-40
train2117,-0.03412066,0.2402363684
train15819,-0.1689414735,6.8189571644737654e-18
train11676,-0.3302479367,1.4658050430328389e-284
train5280,0.0710193015,0.0001057566
train14120,-0.0004097879,0.9835620447
train8197,-0.1256680389,1.3441734209783686e-11
train9995,-0.6547979309,1.1645755795848739e-120
train15271,-0.1932041057,1.2595904075968064e-36
train6948,0.2477941217,4.4558413469327319e-20
train11804,0.239330862,2.3957754227531045e-29
train10808,0.1241853947,1.4882897788165669e-21
train3954,0.0874221428,9.8528200181435164e-09
train9785,-4.6596111919371475e-05,0.9975790884
train2839,0.2423380241,7.5267057846867508e-15
train7600,0.2059219997,4.247628656465084e-47
train1072,-0.0202959866,0.3899295505
train14306,0.0581251537,0.0225419759
train7954,0.0017823104,0.823611805
train10932,0.0250427923,0.0020295734
train8278,0.2807138533,2.382647486102627e-29
train1481,-0.0367567087,0.0811648202
train756,-0.1506861387,9.872562234537617e-36
train9259,-0.0026290032,0.9081190613
train8687,-0.3020660298,5.6099950822649071e-274
train6077,0.012549216,0.6456982478
train14303,0.381407927,1.0894169698177154e-127
train4964,-0.4421538539,0
train1386,0.6643763673,1.8123297141119154e-201
train11747,0.0430991973,0.0016423845
train11734,0.2441282273,5.3127277738722793e-18
train9344,0.0961104263,0.000580762
train3156,0.2140221493,4.9272537440301986e-22
train6229,0.2955130164,2.4672813069776971e-25
train7312,0.3652280926,0
train2226,0.1334013958,2.9590693475594645e-06
train8383,-0.0058764527,0.4932559677
train8517,-0.2501893318,6.9474002324789727e-239
train2482,0.5083086815,0
train11331,-0.0057447812,0.741914803
train11226,0.6135161572,4.3329756239329192e-207
train4062,0.4778057242,1.528349131311575e-194
train9954,0.2896090435,2.9006409435654656e-59
train14444,-0.0218106367,0.2329076847
train1530,-0.021130673,0.2876203924
train9359,0.0327531904,0.2516144412
train4675,0.4824253754,1.0756084928754943e-187
train3573,-0.1802582611,4.0249685668886622e-23
train4149,0.031092406,0.1773676004
train1149,-0.0235302571,0.1358526306
train4175,-0.3174356219,2.07362992942544e-51
train5838,-0.3299377452,6.9051421758179337e-88
train7696,-0.5328324397,0
train15515,-0.5328660468,0
train6528,-0.0863249457,8.5429374931069981e-05
train10547,-0.3173499117,2.1868577545200032e-203
train9256,0.0099998668,0.2243898898
train12813,0.0110611,0.474797679
train2131,0.1148688967,2.2319009264032255e-09
train15577,0.3112055503,1.9512430214310221e-67
train10644,-0.2586493161,4.1969855430506093e-239
train3828,0.001768789,0.8617771563
train4228,0.5728046062,4.8351893900411084e-86
train13806,-0.004604573,0.720897816
train943,0.6987941606,3.9377053213621908e-121
train14031,0.2858238936,1.1111539723682642e-181
train8253,0.6595034004,0
train10013,-0.0257086108,0.0975020735
train10643,0.5722721942,0
train13960,0.5485627647,1.7607234513984157e-144
train11657,-0.0035756228,0.6555125925
train8799,0.1473962698,3.9626910134989878e-10
train6393,-0.1564317791,7.3592946749191388e-87
train14042,0.6817026284,1.377383165891728e-283
train16044,0.3146224735,9.1600445650839591e-11
train2814,0.0404104175,3.1730204100412159e-05
train5321,-0.2857289367,9.0650465263675374e-266
train6248,0.1071235103,7.9719364697489785e-17
train8643,-0.0055823966,0.8414749838
train13262,0.0951974144,2.0109082457467163e-18
train4806,0.4198213498,9.2466203239412354e-149
train13106,0.0007913562,0.9188400247
train8649,0.1107679582,4.4243259284111511e-28
train16124,-0.0234105054,0.1512173761
train8214,0.7596874218,3.685462686487799e-231
train11604,-0.0340356297,5.0070859800020643e-05
train4341,-0.7767163363,0
train4878,-0.0469631971,0.0927374669
train6159,-0.5410824139,1.1560601558494071e-278
train1719,0.4409224761,1.3687667934692158e-167
train14183,0.5715519724,0
train1066,0.0085025614,0.7303119311
train13167,-0.0735314048,8.7803387444206665e-15
train13583,-0.1703351099,1.5646231339865639e-54
train8282,0.0010886644,0.9345431739
train666,0.033716832,0.2295014215
train7556,-0.2493519344,4.9288281918205081e-37
train6202,-0.1613176569,4.1543829757247177e-81
train356,0.0217405039,0.053440409
train2563,0.2664678819,5.3331996564232608e-44
train16104,-0.2107690197,4.1838300533841241e-09
train1916,0.0382048545,0.0958377887
train6640,-0.4999209312,3.5939148699401177e-310
train11784,0.0230336022,0.2580679842
train1268,-0.6101730775,2.6924534025220186e-141
train14409,0.1234805193,6.7585059492068799e-41
train7053,-0.0722440847,1.4679993869268162e-12
train5192,-0.0964718275,4.1491437436752218e-18
train6732,-0.021381795,0.3284199237
train4757,0.8126929324,0
train10221,0.1456745355,1.1244265349025562e-24
train14157,-0.2195674132,9.144890192157755e-52
train9539,-0.3958096012,1.5974482453785547e-198
train14056,0.0065980441,0.4797172821
train6479,0.1098036877,1.5527323874200156e-26
train11149,-0.5353780522,1.4557489170526765e-221
train10322,-0.5155740637,0
train2039,0.2445900635,2.5410956354904759e-152
train9166,-0.0007729787,0.9636081135
train5808,0.120630193,1.693529233229346e-17
train4165,-0.4345246335,1.7756559287012073e-257
train15282,-0.0168003571,0.4631689585
train1699,-0.6931459555,5.4002431914948613e-295
train14330,0.0045469751,0.6918247637
train10405,-0.3537379495,1.1416348014837613e-75
train1286,0.1067220252,1.6977877072793345e-12
train881,-0.0731829132,2.2832567415140024e-05
train4065,-0.0142406122,0.4348507082
train4697,-0.0075286647,0.4752769699
train330,0.0033058947,0.8546600963
train7753,-0.0701330033,0.0001139273
train2444,0.0277171928,0.5550344815
train6272,-0.5248176694,2.1017767066203828e-125
train15884,0.1556601527,2.1710702222235233e-50
train9828,-0.037065229,0.0986061587
train5877,-0.7133845767,0
train15627,0.3044510856,1.8594021054085181e-35
train13631,-0.0404732085,0.0580677919
train12529,-0.3050118187,9.0750703116557078e-83
train10700,0.3506592665,1.3587201338369688e-113
train6513,0.1741340432,6.3304893036685799e-97
train15322,0.258432282,6.5132406726613142e-38
train9417,-0.0512782355,0.0009221564
train10552,0.1558096542,2.1619233112738477e-11
train1133,0.0228769047,0.0755203077
train5480,-0.037760372,0.1838606971
train12763,-0.2098822712,9.3167778730922824e-171
train9551,-0.1140956402,1.6477723083914998e-10
train10066,-0.1289007112,3.9926301885521692e-15
train13973,0.0096599927,0.6846614253
train5579,0.291553008,7.6273672358424811e-137
train6641,-0.5099234556,2.257468117496271e-263
train6795,0.0085829008,0.7384786716
train12398,0.1751311229,1.5012686661561559e-10
train13500,0.0350572158,0.1331743292
train8043,0.340663947,1.9633084025347991e-107
train3770,0.0125332837,0.368986398
train3341,-0.0030255109,0.7567753921
train4170,0.2803793719,7.357477227786557e-126
train13374,-0.0261039133,0.273375253
train6142,-0.7290155841,0
train5617,-0.4853262329,6.1114867459675131e-234
train7128,0.2327334845,1.6518855598014928e-114
train5576,-0.0336850318,0.202390428
train11952,-0.4880811657,1.6736344241191416e-165
train3398,0.015658239,0.4113293773
train2336,0.50443283,0
train2043,-0.3532710001,0
train13607,-0.0169104574,0.313096317
train13970,0.1574239096,2.453042342501003e-14
train12067,0.0017916294,0.8706094237
train30,0.0752981966,0.0095507885
train12035,-0.8982694175,0
train12356,-0.2021192091,2.2571796722114009e-15
train14343,0.520584829,0
train2845,0.0037413682,0.6811539948
train8519,-0.0978143079,2.3813833834497977e-05
train9763,0.0133253334,0.0941447528
train16122,-0.2138706861,1.0576362294174987e-05
train13246,-0.0762774749,0.0013520432
train14100,0.7012693566,0
train2040,-0.3687772327,1.4676933485381557e-303
train5201,-0.1220429133,3.8732614255912962e-08
train5481,0.0277018961,0.2231398348
train9922,-0.3104335361,0
train2496,0.2788829893,6.8000301947809205e-33
train11518,0.2985785015,5.0333149495270293e-278
train197,-0.021807987,0.4528890182
train10135,-0.1824673254,1.0294377996200898e-10
train12214,-0.0376766139,1.0797330938492127e-06
train8376,-0.0161065442,0.099586831
train9617,-0.2316975509,9.3543378079626103e-141
train11950,-0.0079695088,0.7581380047
train14951,0.5457901454,3.8076779514106644e-280
train9737,-0.0736059233,9.9492514230849311e-05
train9586,-0.210803264,5.8143550553986731e-26
train11957,0.0689252281,3.3259395514162967e-17
train6369,-0.2299987455,3.3693597968249466e-95
train4827,0.5530587107,2.4314613798226645e-80
train15062,-0.0337577268,0.1792476561
train10240,0.0009744563,0.8999352786
train13862,-0.0054412863,0.5394178262
train10913,-0.6826726551,5.6273394132487853e-157
train4445,-0.2977000103,1.614785570783125e-47
train8221,0.1520008078,2.3099638637446656e-34
train15896,-0.0188981257,0.2736178843
train7261,-0.5773728295,0
train6029,-0.295297674,5.6667155962788601e-120
train15197,-0.1139990549,9.4206036588740337e-05
train10004,0.5687181369,6.7725834826984687e-216
train8541,0.1759613555,5.88387570295924e-40
train15286,-0.3270929519,4.9411643416131912e-76
train2630,-0.1489877983,1.6648460825271749e-62
train7290,-0.0315994477,0.1729823467
train3113,0.3324379141,1.103594052291245e-179
train11826,0.3654647375,8.4584901764688345e-161
train4378,0.5959561821,1.2439657202581505e-88
train8065,0.0041090835,0.703258819
train14898,0.0895145149,0.00032233
train3431,-0.0366792173,0.1325167771
train9019,0.6441472219,0
train10816,0.0053082099,0.6957928835
train5425,0.1312975623,1.3984830747604577e-61
train7890,0.4745555366,8.1095372982370789e-67
train7539,0.1489143686,4.4983558452734737e-11
train2650,-0.0733909903,0.0073195723
train2274,-0.5050208144,6.408130218397127e-238
train8432,0.1444921021,1.3582832105499466e-65
train10943,-0.1126204634,1.9764210381033425e-42
train12328,0.1737779764,1.2242097397375568e-09
train15134,-0.6611872171,0
train9429,-0.4336021271,9.874621055555495e-206
train11454,0.2819060578,2.2117685987860027e-229
train12404,-0.1991598137,5.6067504038827279e-18
train14967,-0.05696903,0.0002217604
train13810,0.0955708207,0.0002503123
train9029,-0.0166234219,0.0543383082
train104,0.305111695,1.4238289738069749e-76
train8634,0.3857240997,1.1979751199595846e-286
train13257,0.0140777864,0.5437942208
train9622,0.5502608186,7.3096395073603933e-96
train13062,-0.0266294682,0.1817780067
train622,0.1253553911,1.1464178055206849e-62
train14341,0.0274094959,0.0260863578
train10652,0.7050075051,0
train3599,-0.1788195357,4.4997547576733193e-70
train14658,-0.0120901166,0.2676253721
train12873,0.4112353066,1.3471094803752076e-101
train5250,0.1508434575,5.5600507566891657e-15
train4424,-0.1480385957,2.1116563608591793e-10
train427,0.111402065,2.3017878693392804e-18
train14619,-0.1240288479,3.3071224373886478e-16
train13194,0.0080401663,0.5919325389
train14816,-0.0086598706,0.5583223831
train12761,-0.6894151232,0
train10256,0.109200105,2.6260892549001304e-15
train10655,0.0201596813,0.2196699509
train3239,-0.039661999,0.0013446199
train8945,-0.002969729,0.8038858848
train1544,0.1899875175,2.6586867117237017e-27
train2528,0.0201718651,0.1146530811
train3352,0.4038050271,1.4167065545649357e-153
train1929,0.0106398007,0.4629120461
train10580,0.1181864021,5.0671600062854534e-12
train1269,-0.4001707627,2.6753012643214417e-222
train13144,0.0315067504,0.031889832
train4316,0.1305397818,3.6120474215652743e-58
train10850,-0.0069850138,0.7910388284
train8760,0.3986512545,7.2118294937475234e-50
train2298,-0.0876763434,3.6335538055464159e-16
train11639,0.8856415973,0
train10908,0.2052111604,8.3026346386286791e-86
train12890,-0.4911135485,1.9579917604967089e-259
train1680,-0.0985224351,8.4170832288643018e-17
train6460,-0.0700224673,2.0344506094204581e-18
train6536,-0.1079018518,5.2130774521796969e-42
train1547,-0.0508271263,0.0005453827
train1828,-0.1375352699,2.4850204425731701e-50
train8712,-0.4437547114,5.0863167322515101e-154
train9251,-0.1641807704,1.1096006008917647e-76
train15499,-0.0380610157,0.0246648541
train1912,-0.0532975502,0.0872608535
train107,0.0154428106,0.2944443306
train4991,-0.0001248216,0.9915368575
train4715,0.6688871842,0
train3789,0.0122277389,0.2896811888
train4868,-0.3636012999,2.3870696944780561e-160
train10387,-0.4910994466,4.0955945319914283e-304
train5413,-0.3078437701,1.8782197924370332e-290
train2038,0.3789211767,4.3956153154018075e-234
train9268,-0.0085131315,0.4252685938
train13660,0.6351764821,1.1589737197205849e-218
train12148,-0.0309632696,0.1180528806
train7307,0.1058060462,2.6040095268017987e-17
train14194,0.0758265919,4.2958756154225029e-07
train4334,-0.1195089021,7.2230388597493266e-06
train7068,-0.2398820127,8.425827368249198e-19
train11986,0.1001101438,3.624553943821552e-08
