SampleID,Moment 5 A,Moment 5 B,Moment 5 diff,Moment 5 ratio
train6171,64.2193048535,3.8046877402,60.4146171133,16.8789948714
train13599,-177.7786321288,744.2737096964,-922.0523418252,-0.2388618996
train9928,-3.8753813537,4.797202176,-8.6725835297,-0.8078419903
train3252,2.0313839629,-1.2016976419,3.2330816048,-1.6904285172
train12285,-0.1580918317,-0.4670547991,0.3089629674,0.3384866873
train5946,13.9725744052,10.5042949731,3.4682794321,1.3301772695
train10817,23.3882363173,-1.5128530017,24.901089319,-15.4596886093
train10755,-3.2760524658,-2.1721698194,-1.1038826464,1.5081935291
train7608,-8.6773046665,1.748229944,-10.4255346104,-4.963480174
train10789,-99.420910672,0.0931777849,-99.5140884569,-1067.0022985659
train7449,1.8287449331,7.1231424538,-5.2943975208,0.2567328879
train13183,-0.952683676,5.1618517194,-6.1145353953,-0.1845623873
train12202,21.2460488411,5.8022156089,15.4438332322,3.6617130891
train14086,-5.3045159833,-4.1223865522,-1.1821294311,1.2867585114
train597,-2.5806551283,-1.4935200969,-1.0871350313,1.7279011736
train9199,-8.4288310163,48.9276095286,-57.3564405449,-0.1722714659
train4686,-0.5581807295,-74.4366350358,73.8784543063,0.0074987367
train925,0.1613471979,6.6529126014,-6.4915654035,0.0242521145
train14196,4.6963720545,10.3574316904,-5.6610596359,0.4534301741
train5408,-2518.179074475,4.60857636,-2522.787650835,-546.4114897493
train12440,2.0901500944,84.7260581274,-82.635908033,0.0246695071
train5002,-0.2898696053,-2.1438264773,1.853956872,0.1352113188
train7613,3.5638260493,0.716692584,2.8471334653,4.9726007064
train15264,-0.1411739983,-30.6720678848,30.5308938865,0.0046026893
train9868,-0.9284278817,258.7658998535,-259.6943277353,-0.0035879066
train2312,-31.2821900885,99.6963954743,-130.9785855628,-0.3137745346
train7231,-41.5597358126,14.4942439692,-56.0539797818,-2.8673269127
train5174,6.9985947598,3660.6429667086,-3653.6443719489,0.0019118485
train15571,-0.9479995763,15.3327713028,-16.2807708791,-0.0618283256
train1905,2.248144657,0.000697416,2.247447241,3223.5345459595
train12580,11.2365430755,25.7446816209,-14.5081385454,0.436460751
train10084,2.3189335643,5.4085344422,-3.0896008778,0.4287545155
train5370,24.1230746242,-0.5562938676,24.6793684917,-43.3639053577
train16081,13.890201747,0.2288539281,13.6613478189,60.6946180102
train15858,15.0289193695,-0.8158216789,15.8447410485,-18.4218190786
train11103,2.6805514377,0.1557298384,2.5248215993,17.2128313014
train13545,2.7451696813,-0.6558636865,3.4010333679,-4.1855796222
train1971,5.259778702,48.1274893799,-42.8677106779,0.1092884497
train9596,-12234.2790750629,143990.863434578,-156225.142509641,-0.0849656623
train10975,-2.1533789442,-0.1113256693,-2.0420532749,19.3430585948
train8242,-422.216168185,126.9307357042,-549.1469038891,-3.3263509098
train2377,5.4396505129,0.6547944475,4.7848560654,8.3074169822
train14473,79.1835614531,2.2191786458,76.9643828073,35.681472333
train7874,-64.0195422231,817.1660661753,-881.1856083984,-0.0783433685
train15222,1.2760028291,1.1433533649,0.1326494642,1.1160179068
train8079,-16.5421074444,-0.3188847756,-16.2232226688,51.8748736525
train584,0.3427705042,-0.4888690385,0.8316395427,-0.7011499546
train16049,8.2542957933,2.9638132313,5.290482562,2.7850256238
train1717,25.8849624284,8.597836506,17.2871259224,3.0106367352
train12263,-7.1729907835,-58579.5663179715,58572.3933271881,0.0001224487
train14852,-7.3778760281,-6.7141888664,-0.6636871617,1.0988484499
train7259,5.0367577055,-2.1933231251,7.2300808306,-2.2964047786
train7599,12.2874015782,-11.5169788396,23.8043804178,-1.0668945172
train14044,1.5819385205,-14.0231552864,15.6050938068,-0.1128090282
train4875,-1060.7651286902,2.3661902391,-1063.1313189293,-448.3008640385
train3672,-0.2900276705,-2.1559882614,1.8659605909,0.1345219154
train6928,-6.6618783425,4.984795137,-11.6466734795,-1.3364397451
train5127,220.2133990742,274.5350180515,-54.3216189772,0.8021322767
train14788,-1.3176454837,5.5683304273,-6.885975911,-0.2366320571
train6854,6.8963930931,36.2064079257,-29.3100148326,0.1904743798
train6919,-12.3144503137,-48.9925959932,36.6781456795,0.2513532926
train14412,0.9328120863,449.0131566157,-448.0803445294,0.0020774716
train12381,-122.2894450777,-2.5178602332,-119.7715848445,48.5687980077
train3890,-3.4738799269,7.3631962348,-10.8370761617,-0.4717896707
train14047,-4.8981608197,8423.2648196104,-8428.16298043,-0.0005815038
train1757,1.0799487025,0.2996077507,0.7803409518,3.6045419386
train6855,-417.6444110332,-22382.2734262365,21964.6290152033,0.0186596063
train7926,0.8079409892,3.5594063604,-2.7514653712,0.2269875668
train12252,-0.7311157651,15.0094718366,-15.7405876017,-0.0487102926
train1613,635.8906713328,38231.7042078698,-37595.8135365371,0.0166325484
train1216,-1.6784424372,1.0212339519,-2.699676389,-1.6435435133
train10292,-5.0895409382,-2.8732642797,-2.2162766584,1.7713445206
train10321,-1.5043753178,-1.6188148278,0.1144395099,0.9293066088
train6494,45.0959916769,10.5957074182,34.5002842587,4.2560623748
train185,-52.940178358,116.5590621491,-169.4992405071,-0.4541918696
train11879,7.0774527815,2647.484084045,-2640.4066312635,0.0026732749
train11610,1.1877574868,-1.1187385875,2.3064960743,-1.0616935002
train11358,-3.1863037485,8.3578568659,-11.5441606144,-0.3812345437
train14405,-14.3476391714,-0.903909863,-13.4437293084,15.8728649382
train9652,-9.0524738094,1.8195104697,-10.8719842791,-4.9752249081
train8408,12.767975438,297.3463484426,-284.5783730046,0.0429397418
train2476,453917.514601571,-166274.042631285,620191.557232855,-2.7299361188
train2351,7.9090849557,39.930265304,-32.0211803483,0.1980724369
train10591,21.0139817561,1.5721728939,19.4418088622,13.3662028127
train830,31.3335215187,-22.7593112702,54.0928327889,-1.3767341703
train4844,3.0886923409,-40.8363611638,43.9250535047,-0.0756358366
train6675,2.4253901318,13.9144356897,-11.4890455578,0.1743074736
train9543,152.5124796795,10.6781073121,141.8343723674,14.2827258822
train9912,10418.259283253,-3.0968748181,10421.3561580711,-3364.120248654
train2596,-25.4899592868,61.1352860117,-86.6252452984,-0.4169434863
train13112,-1.186983023,-4.6377578615,3.4507748385,0.2559389814
train13627,-12.1704911429,34432.9373077911,-34445.107798934,-0.0003534549
train14632,-0.0399571601,-3.2945297367,3.2545725766,0.0121283349
train11847,58.6305872429,-2085.3958711659,2144.0264584089,-0.0281148477
train15423,-2.8474858904,0.4246569309,-3.2721428213,-6.7053795266
train3743,12747.6087767777,5094.2884818936,7653.3202948842,2.5023335098
train2761,0.3108534249,5.5403213117,-5.2294678868,0.0561074724
train5984,102.7581066286,-125.4197809419,228.1778875705,-0.8193133958
train3301,1.0741355467,-63.4452267628,64.5193623095,-0.0169301238
train13698,3.8893803803,-7.358942835,11.2483232153,-0.5285243366
train12630,-1076.0809125663,20.8886450088,-1096.9695575751,-51.5151132165
train16134,-1.8208990331,-5.0266565214,3.2057574884,0.3622485494
train5779,28.5165274107,14.0091080272,14.5074193835,2.0355705271
train6411,-133997.724006633,5.9679316866,-134003.691938319,-22452.9587542477
train6703,11.1816454822,-1.721517367,12.9031628492,-6.4952266511
train11811,3.7840043719,393.8575336813,-390.0735293095,0.009607546
train7409,-9552.7141173756,-0.6530492152,-9552.0610681603,14627.8624869761
train10394,-4.7886721915,1432.3540835186,-1437.1427557101,-0.0033432182
train3623,-1.4049013579,14.0020463674,-15.4069477253,-0.1003354311
train5873,4.4839440515,-1.4003149693,5.8842590208,-3.202096778
train1071,0.2915195007,-0.3345920774,0.6261115781,-0.8712683906
train4458,-4.561883471,-15.6117275787,11.0498441077,0.2922087545
train10675,0.9490394317,0.97953147,-0.0304920383,0.9688707926
train9613,-1.2978770999,3709.8798129546,-3711.1776900545,-0.0003498434
train10968,9.4848159907,-23.7037874807,33.1886034714,-0.4001392604
train9940,-141.6736810504,4724.5294895883,-4866.2031706387,-0.0299868339
train3070,-1.5519804238,1057.5978842385,-1059.1498646623,-0.001467458
train11746,187.7139518565,29.2361052919,158.4778465647,6.4206210089
train3100,14.8674649185,-462.6829781382,477.5504430567,-0.0321331573
train4461,7.6187192978,-2.0067862386,9.6255055364,-3.796477747
train12014,9.2103083382,1.5585775816,7.6517307566,5.909432066
train13705,1.3346781941,2409.2163393238,-2407.8816611297,0.0005539885
train15669,10.1509415239,-11445.1739955787,11455.3249371025,-0.0008869189
train800,6508.2768016162,-0.1690224384,6508.4458240546,-38505.4011988386
train3788,-9.9188404128,-196638.327638586,196628.408798173,5.0442050295461232e-05
train10523,4.7535406051,-7.8891121036,12.6426527088,-0.6025444363
train14779,13.6312625686,3402.5651706725,-3388.9339081039,0.0040061724
train6124,2.9065203045,5.4597289844,-2.5532086799,0.5323561504
train6751,-2.65663567,94.8859750012,-97.5426106712,-0.0279981912
train6950,2.3920938979,39.2477422045,-36.8556483067,0.0609485734
train2070,1.0634515043,1.7623153613,-0.6988638569,0.6034399562
train1209,7.9386118324,2.4792106886,5.4594011438,3.2020722841
train12759,-1.8605860445,0.0585899432,-1.9191759877,-31.7560650117
train6434,-1872.6010525766,-3.3739469966,-1869.22710558,555.0179224677
train8193,58.4565327466,-0.5832724335,59.0398051801,-100.2216621035
train11911,23.8359778034,8.0839277031,15.7520501003,2.9485639504
train10149,13.5548207053,-5.8363996382,19.3912203435,-2.3224627417
train12590,-29.8237595988,4914.8411530912,-4944.6649126899,-0.0060681024
train13343,27.6853971399,17.787140877,9.8982562629,1.556483829
train4666,-33.8077343759,-0.0854597481,-33.7222746278,395.598338582
train1955,39.1463862155,12.358274407,26.7881118084,3.1676255864
train7002,2.5067521141,-2.7692452133,5.2759973274,-0.9052113197
train7641,26.7496462646,18.5402205948,8.2094256698,1.4427900751
train15649,172.7466439427,-1.3766492538,174.1232931965,-125.4834108745
train1370,-16.0078763922,196.6131630166,-212.6210394088,-0.0814181317
train8546,50.4951245712,-9.9308581751,60.4259827463,-5.084668785
train7095,18.2036706765,26.3502873526,-8.146616676,0.6908338582
train2778,11.9363667042,-1.9707556025,13.9071223068,-6.0567463002
train5130,-3.5178109983,-1.8226920437,-1.6951189546,1.9300084238
train14625,1.9418651926,-0.2555032329,2.1973684255,-7.6001589917
train4060,-29.1614184625,0.9959697259,-30.1573881884,-29.2794225601
train8465,13.2902348531,693.5098057964,-680.2195709433,0.0191637303
train12449,2.0933224115,0.1509117796,1.9424106319,13.8711664318
train5483,22.1944458912,-3.3493713479,25.5438172391,-6.626451231
train7464,-5.758443848,-278.7004417224,272.9419978743,0.0206617679
train8377,1.1226501608,-3.2487497678,4.3713999287,-0.3455637525
train3923,17.4666974566,35.6984130452,-18.2317155886,0.489284984
train4199,24.5824111227,-2.7714888973,27.3539000199,-8.8697490894
train13795,-1.6295789497,1800.2628178489,-1801.8923967986,-0.0009051895
train4709,-20.6341299561,3606.1706513813,-3626.8047813375,-0.005721895
train2548,-13.3893210965,-9.7567677795,-3.6325533171,1.3723111382
train13334,-54.2391837225,-208.4533445663,154.2141608437,0.2601981937
train2923,7.5465159867,30635.1743182228,-30627.6278022361,0.000246335
train8893,-3.3612128407,-0.0584905727,-3.302722268,57.4658904286
train10364,-1.2223145094,0.0569499109,-1.2792644203,-21.4629749036
train8111,16779.3331828957,-8.2787833973,16787.611966293,-2026.7873161627
train7272,3.3384105262,0.2262858094,3.1121247168,14.75307062
train6167,61.2366613328,3.2887192818,57.947942051,18.6202153746
train15014,-3.8382532651,1.5688203421,-5.4070736072,-2.4465856045
train8533,2.8048731548,15.9259144679,-13.1210413131,0.176120069
train1988,-178.5195915371,6.7765006205,-185.2960921577,-26.3439201933
train10707,0.77471628,35.9860824074,-35.2113661274,0.0215282195
train4063,-2.605636372,1.6493540777,-4.2549904497,-1.5797919969
train10227,-239.5730009898,-0.3111192237,-239.2618817661,770.035994892
train7475,-2394.1127583147,-13944.207509723,11550.0947514083,0.1716922784
train14123,-0.0052550258,-3.7126901938,3.707435168,0.0014154226
train5592,-0.1679618281,-14.2048308716,14.0368690435,0.0118242751
train10462,0.2787616492,4.6876711295,-4.4089094803,0.0594669808
train8757,80.8263590828,-64.8500732538,145.6764323365,-1.2463572518
train14574,1.3883031798,3.0857220186,-1.6974188387,0.4499119401
train4340,2545.1912743596,-9.334702213,2554.5259765726,-272.6590753815
train12496,3.618094684,4512.2596817978,-4508.6415871138,0.0008018365
train3678,-15.9532815007,1.146213012,-17.0994945127,-13.9182519593
train7805,0.4977821915,-12252.0451975092,12252.5429797007,-4.0628497810037615e-05
train8039,30.9583074535,1.9854315454,28.9728759082,15.5927347512
train13830,-5.2227964263,-182.3293511216,177.1065546953,0.0286448473
train13803,-2.574702087,25.1935014492,-27.7682035361,-0.1021970722
train9906,6.7737121604,3.4253644354,3.348347725,1.9775157616
train2986,-1.6946747832,-12.9969806462,11.302305863,0.1303898828
train2755,-2.0985332039,-1261.5069649125,1259.4084317087,0.001663513
train3474,-173.7034563956,-24.1354236891,-149.5680327065,7.1970336479
train1004,-27.9366782244,-2.9826990758,-24.9539791486,9.3662409497
train4566,-2.3122354032,6.8565408857,-9.1687762889,-0.3372306009
train12145,3.6886896292,2178.5360676255,-2174.8473779963,0.0016931965
train9564,49.8082884309,3.3380400546,46.4702483763,14.9214172438
train1231,0.5017926856,11.7912386588,-11.2894459732,0.0425564014
train907,0.8630119532,12.4896303196,-11.6266183664,0.0690982784
train14801,0.5132375656,15.8618207901,-15.3485832245,0.0323567876
train8814,12.2572035247,-4.1426748877,16.3998784125,-2.9587654974
train3724,-2.0517409381,12.5476266357,-14.5993675738,-0.1635162567
train414,-3.9568806331,-3.6527526284,-0.3041280047,1.0832599509
train12612,-1.1838511091,11.9449433177,-13.1287944268,-0.0991089767
train6752,-111.8449626835,-6.4931953289,-105.3517673546,17.2249496617
train3759,1.3882169054,0.626097487,0.7621194184,2.2172535975
train6955,-1.6179353154,0.3951464585,-2.0130817739,-4.0945206028
train13692,172.4172525068,-121.803312268,294.2205647748,-1.4155382912
train11966,14.0874310196,3.7495312498,10.3378997698,3.7571179119
train11085,11.5025212257,-9.5065712952,21.0090925208,-1.2099547638
train16072,-0.7715212828,-0.9603140167,0.1887927338,0.8034052085
train9627,-97.107320824,5870.3590331392,-5967.4663539632,-0.016541973
train12627,-0.6444890563,6.8438132518,-7.4883023082,-0.0941710466
train5940,-0.1365354745,4.7653444677,-4.9018799421,-0.0286517534
train6713,89.2220669678,4.5233860343,84.6986809335,19.7246191883
train7757,3.685197832,7.9754971764,-4.2902993444,0.462064966
train9575,0.9408094051,18.0242397975,-17.0834303923,0.0521968979
train8930,-0.7789181509,0.3595442136,-1.1384623645,-2.1664043575
train14543,-0.4386825198,2.8472523057,-3.2859348255,-0.1540722327
train11740,-23.0548274886,0.4507514599,-23.5055789485,-51.147538139
train4473,31.3099504363,-10.3126279691,41.6225784055,-3.0360787309
train14627,86.4786466684,-0.4369417943,86.9155884627,-197.9180014435
train12062,-189.4971030028,-21.8584260432,-167.6386769596,8.6692931425
train1420,-0.3929668692,1.1772441269,-1.5702109961,-0.3338023612
train32,0.8625005883,3.1291180184,-2.2666174301,0.2756369633
train223,-0.513192169,-5.9373208213,5.4241286523,0.0864349737
train6162,-4.5758414563,35.2819752215,-39.8578166779,-0.1296934604
train10895,5.5438835936,10.7118418623,-5.1679582687,0.5175471842
train3996,-4.2519078262,-4.4867043455,0.2347965193,0.9476683772
train13156,-78.6003099338,9.2559142335,-87.8562241673,-8.4919012807
train11,2.181543802,-8.4714040547,10.6529478567,-0.2575185634
train14862,-12.7267228386,56.6522968781,-69.3790197168,-0.2246461934
train5377,3.5546005631,122.1321158338,-118.5775152707,0.0291045524
train10418,-1.6436594253,-1069.0512704994,1067.4076110741,0.0015374935
train11441,8.022504529,3.9434344404,4.0790700885,2.0343953095
train6547,-108.0851704275,-2.9489728377,-105.1361975898,36.6518026364
train15602,9.0183736239,1.2103913155,7.8079823084,7.450791747
train2234,-91.7683363179,25.5946717966,-117.3630081145,-3.585446887
train13486,-0.9566773219,56.2836150223,-57.2402923442,-0.0169974392
train13699,-0.5700035353,-5.3015909789,4.7315874436,0.1075155623
train6702,13.4188542324,-0.1078582072,13.5267124395,-124.4119903677
train13882,20.7105818325,-1.1590128452,21.8695946777,-17.8691564282
train14762,-120.1722851001,-2.8688918206,-117.3033932795,41.8880503752
train11569,3249.4924600645,3.015374111,3246.4770859535,1077.6415596865
train16084,4.8250935354795042e-17,2.659212386,-2.659212386,1.8144821981521926e-17
train10970,266.3843999334,0.2830588426,266.1013410907,941.0919562031
train12060,0.8974542796,1.3770216587,-0.4795673791,0.6517357762
train4630,-2.8999636355,157.9244898658,-160.8244535013,-0.0183629761
train9444,0.9414861367,2.2972766767,-1.35579054,0.4098270558
train2645,117.1329295326,2.7376916188,114.3952379138,42.7852898878
train4349,-5.3853684104,32.7314619993,-38.1168304097,-0.1645318627
train1309,-0.6315262017,47.0901787481,-47.7217049498,-0.0134109961
train2472,-193.7303619922,-2.6642824932,-191.066079499,72.7138967007
train15460,0.2879215338,15.7744539006,-15.4865323668,0.0182523931
train11385,2.2118649096,4.7292188969,-2.5173539873,0.467701952
train1503,-0.3946505812,0.4866438676,-0.8812944488,-0.8109638434
train13503,-7.1964941298,180.6857012632,-187.8821953931,-0.0398287971
train8937,158.4035209677,8.0106904336,150.3928305342,19.7740160204
train14968,-13.5125288653,-5.9254877582,-7.5870411071,2.2804078612
train8667,-62.8464946825,-3.0350378048,-59.8114568777,20.7069890804
train12418,2.9166583209,385.2803921622,-382.3637338413,0.0075702226
train12582,202.0214224448,8.6166741909,193.4047482539,23.4454057294
train764,0.571627687,-13.9641627407,14.5357904277,-0.0409353355
train2713,-37.4907426252,-0.572012246,-36.9187303792,65.5418531509
