SampleID,Number of samples,Max A,Max B,Min A,Min B,Mean A,Mean B,Median A,Median B,Sd A,Sd B
train3310,2283.0,1.0,55706.0,0.0,-20370.0,0.60183968462549275,-0.0061322820849759093,0.99966888285665578,-1357.3460126793452,0.48951882357614251,9997.8026963482844
train14798,605.0,20715.0,1.0,-10115.0,0.0,0.031404958677685953,0.228099173553719,-5115.540540540539,0.00014789950550121852,9991.7168466919757,0.41960688814392394
train10963,2322.0,3926.0,4.0,-316707.0,1.0,0.00043066322136089578,2.4689922480620154,473.36167355469945,2.0004780565318683,9997.8430922151783,0.93415141377096622
train7860,2017.0,21166.0,27225.0,-30166.0,-76525.0,0.0084283589489340602,-0.010907288051561725,-980.23823823823841,1458.1170456170419,9997.5300332591123,9997.5166081915486
train2660,1366.0,80374.0,1.0,-1962.0,0.0,0.32650073206442165,0.78038067349926798,-1960.3691941561042,0.99985914620060956,9996.2626133971771,0.4139887413059602
train2317,707.0,33720.0,23.0,-31478.0,1.0,-0.002828854314002829,14.413012729844413,-1040.8455955956001,16.007117411529176,9992.9305278604606,6.374165534079661
train10526,769.0,30116.0,48085.0,-42536.0,-28843.0,-0.014304291287386216,-0.0026007802340702211,38.265932599261447,-23.876876876878669,9993.4916328278396,9993.4848265200599
train2419,822.0,65555.0,10.0,-1540.0,1.0,-0.079075425790754258,5.7664233576642339,-1538.9466411204178,7.9999422499422499,9993.9172711799147,3.6282805920084042
train3367,681.0,7.0,34470.0,1.0,-33816.0,3.684287812041116,0.033773861967694566,2.9999819096204638,-390.72072072072115,1.7970124822504485,9992.6385952013316
train12710,1145.0,6.0,1.0,1.0,0.0,3.8349344978165938,0.3441048034934498,3.0032532532532534,0.00026257949027589506,1.5120484442943083,0.4750754547502829
train1311,617.0,25420.0,26642.0,-13959.0,-36168.0,0.011345218800648298,0.021069692058346839,-3789.0480480480483,-2572.9282615949292,9991.8756917516494,9991.8777803044395
train4740,2314.0,46709.0,26244.0,-27989.0,-37453.0,-0.012100259291270527,-0.00086430423509075197,-745.00614900614789,-3181.5910910910825,9997.8513284012552,9997.8268449415355
train7273,3472.0,248774.0,86721.0,-2645.0,-27126.0,-0.0034562211981566822,0.0,-2041.9225039854673,-1207.0039414414432,9998.5640649914913,9998.5632478816369
train8270,2022.0,37885.0,47027.0,-38487.0,-22198.0,-0.00791295746785361,0.0,4.7937937937967945,-1264.1936936936975,9997.520651688912,9997.5310952749296
train14760,3142.0,31929.0,16144.0,-29955.0,-38154.0,0.00095480585614258432,0.0044557606619987271,-1379.3351351351362,1176.7209709709723,9998.4090953638661,9998.4115620026532
train15690,519.0,21393.0,14.0,-44853.0,1.0,0.0038535645472061657,7.1753371868978801,3173.6921921921876,7.9958198939680409,9990.3362205483263,4.2082230530182612
train11134,848.0,38921.0,1.0,-4586.0,0.0,0.095518867924528308,0.70518867924528306,-4574.4441679947095,0.99979076066032579,9994.0858914527362,0.45595789927313979
train6632,5264.0,30201.0,104355.0,-45625.0,-23006.0,0.0070288753799392098,-0.0083586626139817623,755.27883438995195,-3831.7313313313316,9999.051398973801,9999.0543862712766
train4733,1387.0,23505.0,1626.0,-125291.0,-214503.0,-0.012977649603460706,-0.0043258832011535686,-607.53164275387098,1553.6245415090002,9996.4020704728591,9996.3793521148964
train13268,1144.0,42520.0,1.0,-51046.0,0.0,-0.0034965034965034965,0.87325174825174823,782.91416416416268,0.99992735478220962,9995.6341909534949,0.33269074592933084
train144,1489.0,20729.0,16578.0,-42661.0,-48182.0,-0.006044325050369375,-0.0020147750167897917,2925.0185185185214,1770.1578721578719,9996.6445179955717,9996.6405691898708
train15893,2123.0,1.0,15571.0,0.0,-19456.0,0.58313707018370231,0.00047103155911446069,0.99964221086999761,1382.5522188855502,0.49303978293973566,9997.6601658490108
train15093,7655.0,22733.0,59886.0,-41999.0,-19689.0,0.0028739386022207706,0.0032658393207054214,1663.7324597324587,547.9678502031494,9999.3463315812642,9999.3434770832191
train10474,1319.0,80564.0,23584.0,-23746.0,-19937.0,0.0,-0.00075815011372251705,-37.402027027027998,-2885.8294294294296,9996.2119900547186,9996.2004531911261
train14734,2634.0,28459.0,195380.0,-33208.0,-19664.0,-0.00075930144267274111,-0.00037965072133637056,259.25909242575534,-828.81481481481751,9998.106760341745,9998.0951051101492
train12799,3589.0,12.0,15997.0,1.0,-42653.0,4.2460295346893284,-0.0044580663137364172,2.0057973255647674,1810.8411138411093,3.010048922662333,9998.5980500679761
train8591,5705.0,44847.0,107909.0,-58054.0,-14052.0,0.0049079754601226997,0.0,-266.41275366275727,-2105.2982982982958,9999.1262780080742,9999.1167199916981
train9258,1388.0,13143.0,14774.0,-22634.0,-18917.0,-0.012247838616714697,0.00072046109510086451,2035.0592258925608,-48.016516516516276,9996.4020990375539,9996.3828774134108
train11856,6539.0,80191.0,7764.0,-7149.0,-103995.0,-0.0032115002293928736,0.065759290411377888,-3553.0718979849407,2881.400541297598,9999.2379139413133,9999.3437130085877
train12937,3711.0,55139.0,18748.0,-30052.0,-19256.0,0.0097008892481810841,-0.025869037995149554,-1887.5716625716634,2729.1316925599817,9998.6492253110973,9998.7639048418914
train4156,517.0,19191.0,36296.0,-28199.0,-32923.0,-0.0038684719535783366,0.0096711798839458421,785.27427427427392,465.29391891892283,9990.3330129605656,9990.3364746196348
train8938,1569.0,31846.0,41973.0,-22495.0,-39182.0,0.01338432122370937,-0.015933715742511154,-399.59039039039055,-443.9204919204941,9996.8169857957619,9996.8111784606408
train4781,5549.0,25811.0,63138.0,-102006.0,-40629.0,0.0061272301315552355,-0.0018021265092809514,1257.2019292019284,-1507.6344998844979,9999.1034723168013,9999.1049180598384
train1183,1743.0,13687.0,32626.0,-181229.0,-35979.0,-0.0045897877223178424,0.0045897877223178424,3400.6274509804089,-251.52127127127278,9997.1283220382684,9997.1291763856898
train5548,4491.0,70993.0,31661.0,-20934.0,-99679.0,0.0044533511467379199,-0.0048986862614117119,-638.05511761761682,812.53393393393571,9998.8789527929275,9998.8805713440979
train9155,755.0,102476.0,30773.0,-32755.0,-32688.0,0.011920529801324504,0.0079470198675496689,139.02702702702845,551.2074574574599,9993.3717962525534,9993.3726054683357
train9671,5115.0,38442.0,36095.0,-36629.0,-31678.0,0.005083088954056696,0.0043010752688172043,699.84809809810395,42.681156156154699,9999.0254566957647,9999.0213016079997
train7659,1154.0,47455.0,4956.0,-31707.0,-149912.0,0.0077989601386481804,0.0034662045060658577,583.80580580580863,3283.9659659659874,9995.6627107362074,9995.6558509585939
train8750,2194.0,35779.0,73613.0,-29575.0,-12894.0,-0.00091157702825888785,-0.00091157702825888785,-602.37462462462918,-2991.4040469040447,9997.716052260228,9997.7241922655339
train4495,545.0,23510.0,45540.0,-26681.0,-10426.0,-0.003669724770642202,-0.0091743119266055051,662.79554554554761,-2821.0105105105104,9990.8341595512557,9990.8258430223832
train4189,1464.0,121777.0,30095.0,-44148.0,-38857.0,-0.0040983606557377051,-0.0054644808743169399,-1647.2916409818454,436.66726726726773,9996.5971134353513,9996.599091566648
train6987,3110.0,7367.0,40708.0,-21668.0,-39015.0,-0.0012861736334405145,0.0019292604501607716,5921.0628128128119,1181.6717717717693,9998.3826093309053,9998.391737201684
train13366,3167.0,8907.0,1.0,-34852.0,0.0,-0.0034733185980423114,0.78844332175560472,4099.6423923923976,0.9998657047115197,9998.4217834338433,0.40841210821252
train2905,847.0,1.0,1.0,0.0,0.0,0.68831168831168832,0.37780401416765053,0.99977335826392422,0.00030390922231529442,0.46318323376953302,0.48483826277064701
train11297,930.0,30914.0,92169.0,-31315.0,-18935.0,-0.20967741935483872,-0.011827956989247311,-231.42157625251122,-43.579124579120453,9994.7004620950811,9994.6250595260062
train12858,1589.0,33409.0,31034.0,-37631.0,-28835.0,0.015733165512901194,-0.025802391441157962,340.62393162393408,-902.99508430363267,9996.8093491562249,9996.8377290751814
train12423,2496.0,16166.0,4.0,-25117.0,1.0,0.003205128205128205,3.3141025641025643,421.43243243243523,3.0008169635035311,9997.999484191183,0.57656684158381755
train4954,720.0,88847.0,6911.0,-18970.0,-38418.0,0.011111111111111112,0.0097222222222222224,-2011.0697515697545,4438.0965965965952,9993.0701373162083,9993.0361113886102
train11930,4247.0,89857.0,1.0,-40015.0,0.0,0.10454438427125029,0.042382858488344714,-107.71715816396835,2.2151485146321647e-05,9998.7107695853119,0.20146104287108321
train6051,3765.0,88690.0,27759.0,-22413.0,-30232.0,-0.00079681274900398409,0.0055776892430278889,-2080.0474127974103,-2257.1957791124478,9998.6704698511694,9998.6723385441455
train8908,6764.0,19081.0,257954.0,-477458.0,-4482.0,0.0013305736250739208,-0.0031046717918391483,-627.07485744347889,-2622.1936076203601,9999.2537669896737,9999.2570869141691
train15372,1009.0,49622.0,32537.0,-16093.0,-42748.0,0.010901883052527254,0.0059464816650148661,-3369.1175461175453,267.69369369370031,9995.0495169986516,9995.0492589464266
train9959,1108.0,38030.0,36270.0,-32793.0,-31403.0,0.0,-0.0072202166064981952,-618.98782115448921,-95.487654320981775,9995.4793856932884,9995.4917538193149
train11592,3572.0,11473.0,23064.0,-132802.0,-10882.0,-0.025195968645016796,0.0027995520716685329,2531.0309476142816,-2913.6946946946946,9998.5904289271966,9998.5914300234726
train15013,1204.0,9819.0,4.0,-58338.0,1.0,0.004152823920265781,1.9094684385382059,3347.3729433658918,1.9987905838969671,9995.9152514133693,1.0522606812775466
train10763,506.0,32596.0,29793.0,-26817.0,-41263.0,-0.01383399209486166,-0.001976284584980237,-262.54104104104044,-187.08408408408286,9990.1005687293473,9990.1210563906552
train6070,1286.0,51876.0,28495.0,-54951.0,-29738.0,-0.0031104199066874028,0.013996889580093312,430.08438438438026,495.74974974974913,9996.1081396380087,9996.1093295940627
train6669,535.0,30310.0,28169.0,-17860.0,-32495.0,-0.0056074766355140183,-0.013084112149532711,-4599.9899899899901,250.80780780780788,9990.6662332907072,9990.6486383408555
train12197,557.0,10.0,34094.0,1.0,-57146.0,6.9407540394973068,-0.0071813285457809697,6.9998595477437346,57.857190523855635,0.96532790245184175,9990.9981271267388
train12926,1247.0,45475.0,25006.0,-24080.0,-47024.0,-0.0040096230954290296,-0.0024057738572574178,-938.51539039038607,1068.1021021020933,9995.9749251021913,9995.9766323655294
train8359,809.0,28883.0,25159.0,-27083.0,-42820.0,-0.019777503090234856,-0.0074165636588380719,-1578.9744744744748,1047.6629963296582,9993.7968174158777,9993.8159716941173
train10553,6263.0,31745.0,13.0,-69244.0,1.0,0.00047900367236148808,5.2307201021874503,754.87012012011451,4.0029481536330849,9999.2012127640446,3.5510826969626526
train13172,7963.0,77797.0,35414.0,-67693.0,-55341.0,0.0074092678638704003,0.0048976516388295867,598.81379655518833,280.63086697808751,9999.3727343176161,9999.3735335780802
train11022,1468.0,68668.0,68528.0,-30572.0,-31739.0,0.0040871934604904629,-0.0027247956403269754,-104.624624624625,199.33011583011623,9996.5870991440624,9996.6068538916334
train15860,3308.0,10.0,4699.0,1.0,-200938.0,4.0317412333736398,0.0072551390568319227,3.9999423555182236,1732.6576040326206,2.6372636125920672,9998.490061757444
train13614,759.0,36112.0,51436.0,-45570.0,-29166.0,-0.0013175230566534915,-0.0079051383399209481,135.94394394394476,-927.06106106105835,9993.403106988113,9993.4060940012569
train5448,4201.0,83156.0,24912.0,-26146.0,-33509.0,0.0035705784337062606,0.0016662699357295882,-573.81786786786483,1780.1170058947855,9998.8092665386248,9998.8115331977133
train5512,1334.0,145423.0,45221.0,-29180.0,-14654.0,-0.015742128935532233,-0.0082458770614692659,-1477.7222222222299,-3406.2105438772114,9996.24948073833,9996.2559621866094
train15699,814.0,145641.0,1151.0,-53395.0,-217157.0,0.018427518427518427,-0.040540540540540543,192.63710377044043,1093.7084012851678,9993.8414425964602,9993.830267952635
train8190,3077.0,46500.0,39867.0,-38448.0,-62747.0,-0.0012999675008124798,-0.0084497887552811186,-654.68195468195734,-308.93179846513158,9998.3729412445682,9998.3776955071717
train7634,2373.0,23651.0,11350.0,-71760.0,-394943.0,-0.00084281500210703754,-0.00042140750105351877,1326.3541041041062,998.83667538503857,9997.8857510445159,9997.8897819633985
train1934,1013.0,29187.0,1.0,-40720.0,0.0,0.0019743336623889436,0.3820335636722606,373.97972972972275,0.0003094148461560603,9995.0561747704724,0.48588467757291115
train12393,829.0,1.0,22822.0,0.0,-8966.0,0.75030156815440285,0.015681544028950542,0.99983343472089448,-4447.5855855855843,0.4328384513643011,9993.9496105800536
train7419,1073.0,42830.0,26849.0,-21697.0,-58878.0,-0.0055917986952469714,-0.0027958993476234857,-2787.8115615615588,1162.3646980313715,9995.3396116143231,9995.3407144127123
train12473,4541.0,259750.0,44076.0,-119051.0,-40660.0,-0.035454745650737723,0.0028628055494384495,-1029.6169371729304,93.753753753755063,9998.9022548688408,9998.8973018648485
train3842,201.0,40509.0,27511.0,-10179.0,-26863.0,0.039800995024875621,-0.029850746268656716,-3684.4414414414414,-802.66846846846818,9975.0581269099293,9975.1160807771794
train9248,1342.0,24627.0,33501.0,-33211.0,-43537.0,-0.017138599105812221,-0.0059612518628912071,1801.5430430430424,27.531817531817069,9996.2729507832955,9996.2619399426876
train8544,1242.0,27393.0,42360.0,-44080.0,-30567.0,0.0088566827697262474,0.0032206119162640902,206.07307307307565,-527.5,9995.9567843475252,9995.9791038575186
train9533,1980.0,35512.0,43744.0,-30882.0,-22645.0,0.0010101010101010101,-0.0035353535353535356,99.651317984646681,-3929.4823573573603,9997.4753099333084,9997.4883811283144
train4417,4624.0,13111.0,30451.0,-25992.0,-22699.0,0.0023788927335640139,-0.0025951557093425604,1100.8860527193865,-1739.3562653562644,9998.9230563367619,9998.9210415974794
train15317,733.0,16.0,25717.0,1.0,-26294.0,8.7257844474761264,0.001364256480218281,9.007334257334259,-244.00424261470852,3.5191703943667738,9993.1934482765628
train5789,2686.0,60403.0,6803.0,-72414.0,-105931.0,0.0,0.0037230081906180195,-1071.5796351907484,3781.7821457821369,9998.1363214952107,9998.1316729725877
train516,400.0,16357.0,32221.0,-15768.0,-15240.0,-0.022499999999999999,0.0050000000000000001,274.63822646175618,-2619.7040612040614,9987.4327475579885,9987.4533062725732
train5748,2550.0,43557.0,91733.0,-8142.0,-25069.0,0.0,0.0019607843137254902,-2876.3611111111104,-2438.3116057233747,9998.0330056447001,9998.0385402806496
train2174,794.0,35369.0,1.0,-19885.0,0.0,-0.17632241813602015,0.068010075566750636,-6042.807594612872,3.6523009495982453e-05,9993.888779583438,0.25176319267946268
train2028,5670.0,1.0,78614.0,0.0,-24921.0,0.46067019400352732,-0.0026455026455026454,0.00042750402462632679,-2018.1895613562283,0.49845076623500684,9999.1191253384459
train5257,1331.0,41164.0,33113.0,-9163.0,-17575.0,0.0097670924117205116,-0.0007513148009015778,-3453.0391328828841,-4604.9099099099076,9996.2457760141151,9996.2499465544061
train6772,3231.0,31981.0,21625.0,-26542.0,-99954.0,-0.0061900340451872485,-0.0012380068090374497,-334.0649399399399,1697.6371186000888,9998.4540048508188,9998.4451229741844
train14860,773.0,23917.0,1.0,-129673.0,0.0,0.015523932729624839,0.43725743855109961,96.328703703708015,0.00038889464176820507,9993.5104743684224,0.49604775070836737
train14831,504.0,84565.0,55792.0,-18873.0,-2546.0,0.0059523809523809521,0.19246031746031747,-509.16802516802323,-2540.1603603603603,9990.0881934575427,9990.0482868936524
train6047,808.0,7663.0,48846.0,-46986.0,-15067.0,-0.0037128712871287127,-0.013613861386138614,3769.9197530864235,-1983.708208208207,9993.8029326017422,9993.8039912937475
train9898,2450.0,23433.0,32099.0,-44981.0,-42085.0,-0.011020408163265306,-0.0057142857142857143,1084.0052360052364,97.81614948281721,9997.9744613229777,9997.9687424735184
train4398,6538.0,98292.0,35145.0,-93636.0,-94122.0,0.00061180789232181097,-0.0019883756500458857,194.80418349382899,831.99752978785409,9999.2296181230686,9999.2324218181311
train3460,5625.0,51094.0,36551.0,-34482.0,-39576.0,-0.0062222222222222219,0.0035555555555555557,327.78432978433062,-1232.4532282282319,9999.1140176120389,9999.1086572169788
train15556,5278.0,29084.0,1.0,-31192.0,0.0,0.086396362258431225,0.5388404698749526,-225.43141887969745,0.99957165322847452,9999.047265533758,0.49848913518742183
train5427,3950.0,81116.0,77869.0,-88122.0,-30770.0,-0.00075949367088607594,-0.0017721518987341772,825.08602150537035,-907.86846846846493,9998.7292664896177,9998.7313475385454
train1452,5294.0,72914.0,21874.0,-7142.0,-60046.0,0.020022667170381564,-0.00094446543256516816,-2953.3458073458078,2789.7912197912192,9999.0462206455741,9999.0491796458628
train1134,611.0,30135.0,37124.0,-11817.0,-31306.0,0.0049099836333878887,-0.016366612111292964,-2382.3493493493497,-331.75443367896668,9991.8013614555257,9991.8106473664393
train10489,582.0,10637.0,29335.0,-27019.0,-29094.0,0.001718213058419244,0.0068728522336769758,2966.3333333333321,-5672.4531539908112,9991.398794347795,9991.3458148736645
train7678,1012.0,44940.0,31812.0,-86411.0,-57059.0,0.0029644268774703555,0.001976284584980237,-1078.8688688688708,542.574074074073,9995.058001608837,9995.0680412988568
train14573,536.0,9.0,25617.0,1.0,-27244.0,6.4272388059701493,0.007462686567164179,6.9942669942669937,-178.53303303303255,1.8044112165728938,9990.6574686884724
train10834,2780.0,4128.0,8.0,-309846.0,1.0,-0.0039568345323741008,3.7183453237410071,2630.9952584163311,4.9996871871871873,9998.1964475569839,2.3856935999189242
train8059,3893.0,36677.0,62516.0,-18654.0,-27059.0,0.0012843565373747753,-0.0025687130747495505,-395.87772772772843,-1600.7960643570384,9998.7202965792167,9998.7188227067218
train5304,2852.0,109983.0,41223.0,-9684.0,-57620.0,-0.0094670406732117809,0.0035063113604488078,-3288.7165498832169,749.56187437437802,9998.2514392856774,9998.2437797951334
train265,907.0,48417.0,19658.0,-18993.0,-28006.0,-0.0033076074972436605,0.005512679162072767,-3582.8310810810844,3752.1081081081061,9994.4931633952056,9994.4916660976942
